Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none_c,other_c,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,formal,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none_r,other_r
manifestation,0.05922765590474896,0.25826565588424777,0.06255191642439842,0.09248331294752114,0.046839480360162215,0.41592455512051496,0.18527468308985484,0.12573984449455897,0.26054485508696185,0.06340436686708428,0.24072838277075548,0.13018753593549454,0.03387161830375415,0.2070090027742002,0.04119034698811001,0.18220386652404819,0.22324425150980637,0.33105934512682333,0.15231458191583175,0.33603035540760917,0.43071525858254633,0.06266628462806,0.022425374071975937,0.16118892530391946,0.38988527599369555,0.0581947824031959,0.14661496491380482,0.2799090800679503,0.049126806884704374,0.32198960265278614,0.13140845290683795,0.30463362810897054,0.3986993029670344,0.7005019215963995,0.12450258498104208,0.2612373927500522,0.056962194235748984,0.43645168382224037,0.03465498808556291,0.007537863505124545,0.004982928867066028,0.11808268652931056,0.14035063027244088,0.45959031492062885,0.023824764710440344
material,0.01788455192893782,0.6219704044549215,0.35177781294045024,0.2568367591866013,0.180383210783104,0.6034509045575353,0.08085506294031555,0.04544047041235034,0.901749041067005,0.2070464145610426,0.5800320201392081,0.5392845290845748,0.09432782008082403,0.40279296700553907,0.17219767160364455,0.8297526572370932,0.7357927094757232,0.471398536211473,0.2728150412317389,0.9370206479141926,0.31828382332612354,0.2850694696303056,0.17993795542740412,0.17062235444875376,0.7428441970145334,0.1907829509929142,0.6575830895133012,0.2346948724495244,0.6274258751793359,0.17773296852444517,0.29796039532089635,0.1918845339761106,0.1634175260080315,0.12450258498104208,1.829827301604976,0.9765882245138287,0.37456090157404887,0.34714828957281674,0.03615322196582644,0.14327557718818118,0.1299700253528109,0.14518340325083812,0.11202448411820676,1.0117530489786086,0.22838714318850784
mediation,0.015529627286180799,0.8113816103998799,0.5234654639857869,0.36510013216478143,0.20584676176725297,0.7935154948823453,0.20439812496775847,0.09682111392500294,1.1355499860863927,0.31059555822720036,0.8432127623590411,0.7538140939020009,0.09076849652935881,0.5478360110142719,0.2793418122087746,1.4225096536033437,1.069277517080054,0.7412283705026486,0.27215759936571876,1.2736075141939505,0.5515717888844717,0.3136823450727474,0.2403993763208784,0.1728198529453872,0.9885687089663271,0.15377479905854238,0.7401180624485462,0.42827560849348956,0.6372917114332384,0.4464339097252982,0.44003353176549315,0.32335763194104356,0.3510697452150444,0.2612373927500522,0.9765882245138287,2.439463495541427,0.5200634975292098,0.5761064867257332,0.13343513896103315,0.19506396375093804,0.16627322954674917,0.20165368481317686,0.11860106973706794,1.378156942524954,0.29849319340451996
memberOf,0.004175020124056447,0.33847700747828774,0.505114442842266,0.14242660507228483,0.08481934170273411,0.25542458616162456,0.047941391698368356,0.030106003904381937,0.4070363571600545,0.14501614785516428,0.3176078502174503,0.26803268940903635,0.016002871037364967,0.1771873229389052,0.10136637501780718,0.3886646989226242,0.43239315212512164,0.22839378791562093,0.06719769740127216,0.4921940802261454,0.22988232710569878,0.1276939885539612,0.10083048139473012,0.03882753614706866,0.36113603293286706,0.08558721827515961,0.35779284205206524,0.12896619178006083,0.22315061297144895,0.13750460042228296,0.2585929613912247,0.09808437913244965,0.1159541877426387,0.056962194235748984,0.37456090157404887,0.5200634975292098,0.9361884159363165,0.1831874238572341,0.052453781846941216,0.161978087199701,0.11822572130237519,0.0619251329650922,0.030291491228354936,0.5052163628165408,0.10095977238364352
participation,0.04335624507473835,0.47021099363070074,0.20493806709024132,0.17390562916742996,0.06661111640877199,0.8427507105777565,0.2030759507025846,0.13559995958379584,0.57081616026322,0.07599228634474964,0.3899722013369783,0.3263973898145096,0.053283111983188136,0.3956158984362417,0.12067324400795351,0.41199927859474317,0.44422458201188364,0.4863177846111938,0.30296904441399597,0.6040866050497294,0.47230466255551706,0.16293596647323597,0.06219707264657114,0.2978979336762012,0.6155240934556868,0.11103192830171163,0.2974660217039009,0.5665773498377596,0.126915478757599,0.4063536524491352,0.16156894351700296,0.504011258395298,0.4619756951213122,0.43645168382224037,0.34714828957281674,0.5761064867257332,0.1831874238572341,1.2986384406786695,0.17064409827617796,0.0735244180318023,0.061330627540603595,0.20429226462409114,0.20512631472489867,0.7771718176185015,0.10174145108228755
participational,0.0005806857768239776,0.06462722020944092,0.0536943475203526,0.023969297797904705,0.0029975206610786675,0.15680709800668555,0.0026867805791707597,0.016724744305109097,0.10960501123084579,0.0076413129286337506,0.06972381043582501,0.05541100805559033,0.01465500784090696,0.08050603596224831,0.0039454578925605804,0.06423763762369997,0.08170487863222478,0.08889574747182039,0.049070196248040446,0.1139734733348515,0.0903760069869386,0.032647012293698506,0.005247747737692203,0.034798867648447904,0.09569374663332134,0.002072902354148573,0.0361712088011579,0.0852617482188763,0.013762760019636923,0.09251687707906142,0.007996041579089723,0.08698342220447158,0.07909152341855796,0.03465498808556291,0.03615322196582644,0.13343513896103315,0.052453781846941216,0.17064409827617796,0.19594528876524775,0.0350164033175075,0.03453896925409323,0.03132379660502964,0.04516906633325411,0.13392615570000418,0.004917920943573226
subCollectionOf,0.000699563133000354,0.11427205082043972,0.20197403621877077,0.08480988831999611,0.046968301123257436,0.1155302973355797,0.003237185151700392,0.00213210609185549,0.17171025356781888,0.09408715546477778,0.1311273882477575,0.11664009578296519,0.0028658089529067926,0.026988134198162574,0.07678635039744663,0.17134749665891102,0.17997538628377655,0.15502323312941277,0.009209328555849786,0.1955716882524234,0.12841308969714335,0.06619452688279547,0.038795262326789155,0.005532044897400973,0.11111482130176695,0.0024974656482054797,0.16054087745800863,0.05296163254888033,0.12816702576886804,0.024184806368894612,0.136844648950198,0.05604848504699632,0.02647995290693258,0.007537863505124545,0.14327557718818118,0.19506396375093804,0.161978087199701,0.0735244180318023,0.0350164033175075,0.2542735316701674,0.11193838694919407,0.0024974656482054797,0.004370021186618278,0.17488980894479889,0.07159233055046135
subQuantityOf,0.0004627408400581165,0.09175177472450927,0.09995467114200923,0.02916283327891292,0.04587193469079521,0.09762943552377909,0.0021408187192365966,0.0014101475293509177,0.11880822184229217,0.09589204882885075,0.13106923535784545,0.09842011390270641,0.001895283798914113,0.03551627987370894,0.07543509728613618,0.13033069772040867,0.14746110836110313,0.12675740754315362,0.006086853341359083,0.16627322954674933,0.12424276147450652,0.06363959224473698,0.026363958757549003,0.0036576791042224888,0.11818092821169013,0.0016517373865313212,0.11735255911356213,0.024276430436932755,0.08557711566983373,0.020472527084895734,0.08096775170060984,0.027578121946284805,0.023643925376626566,0.004982928867066028,0.1299700253528109,0.16627322954674917,0.11822572130237519,0.061330627540603595,0.03453896925409323,0.11193838694919407,0.16627322954674942,0.0016517373865313142,0.002889686052401891,0.12925290026151684,0.08384264628443464
termination,0.0008193877690278392,0.11140945698081745,0.03410025730750112,0.08395306664512873,0.08045661197464897,0.2062063511594004,0.11320616582096349,0.03168622037358716,0.15759603978730322,0.010791139621247343,0.14153098185444685,0.17164174493540119,0.029865050500873104,0.053987375746129176,0.005569384648541627,0.1482729846595974,0.13989437822713222,0.10254005169786737,0.05586501718347601,0.1539769447668693,0.11298073011534682,0.02749670174792146,0.007408802798837426,0.07696415928328007,0.1325601941017939,0.07953199366771888,0.1104346411825077,0.20822646119374938,0.04740838165714837,0.15052714504023876,0.011292582324500623,0.09891913742497271,0.09157120645890401,0.11808268652931056,0.14518340325083812,0.20165368481317686,0.0619251329650922,0.20429226462409114,0.03132379660502964,0.0024974656482054797,0.0016517373865313142,0.29818510839464,0.017532262465093776,0.19428990645620348,0.006942884537108666
triggers,0.0014332659940508446,0.18730401167018956,0.03010654077546121,0.03364854295275268,0.007405674219166991,0.26785539106546924,0.006637123957245049,0.027271526099149762,0.14611445642411675,0.019225967559035842,0.10680734327935373,0.06033186708197072,0.005875070586424613,0.14444665964793107,0.009751439337277415,0.10456751366780248,0.1134041028271845,0.19667696874067714,0.25532677085279853,0.1844719152407513,0.1699785377478821,0.02460176339357506,0.028116674397700388,0.224278729381583,0.24875812844674838,0.027955528338175682,0.06345719316518852,0.03793014937503043,0.04599245407220571,0.11636072942602943,0.04843454695785399,0.1367644773831334,0.12930417032868452,0.14035063027244088,0.11202448411820676,0.11860106973706794,0.030291491228354936,0.20512631472489867,0.04516906633325411,0.004370021186618278,0.002889686052401891,0.017532262465093776,0.40473717125142583,0.24657184805886923,0.0343804841175288
none_r,0.04421510673738409,1.2706803047652044,0.5486131825117071,0.47988437947138834,0.25184295484799213,1.3063485002710993,0.24457577557303725,0.14800646237883106,1.7545666098536712,0.3493695412531046,1.1670638502347765,0.896452129451893,0.14587950269804584,0.7693839872607504,0.2919344003233195,1.31992750028819,1.4343281229488618,1.1130083700485514,0.4716757835321329,1.755420150324222,0.767697628558315,0.6302277061432271,0.4855953791351083,0.3026645727472966,1.2945651490900993,0.13992109106608752,0.8643591608200384,0.536056543807139,0.61465066127814,0.5944939335587962,0.4513589190796456,0.42308447709795394,0.5128250488346556,0.45959031492062885,1.0117530489786086,1.378156942524954,0.5052163628165408,0.7771718176185015,0.13392615570000418,0.17488980894479889,0.12925290026151684,0.19428990645620348,0.24657184805886923,3.5188994717465882,0.39563385952585883
other_r,0.0019430759742761067,0.211239227299979,0.0880406381230797,0.07122155974007446,0.06474184601509236,0.2443468284749106,0.05176006548953309,0.005926135696118363,0.302805155677021,0.12901610641310135,0.22315868441856024,0.1286613184340662,0.007968313401088764,0.08514974452374857,0.12922723948735731,0.2606649172284677,0.28317585446683335,0.2840536338310438,0.13896734315489093,0.2713497452665282,0.13811796297695994,0.13100096546377782,0.21667976998043553,0.015402443234608904,0.2716506328907824,0.006942884537108687,0.20720404165638717,0.05508594968887668,0.21719093907894638,0.056618780454654426,0.18388440399256128,0.02450340585240894,0.02898376176968684,0.023824764710440344,0.22838714318850784,0.29849319340451996,0.10095977238364352,0.10174145108228755,0.004917920943573226,0.07159233055046135,0.08384264628443464,0.006942884537108666,0.0343804841175288,0.39563385952585883,0.5993905123650198
