Stereotype,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
material,0.1286776895194763,0.5607664184202779,0.14800359998378526,0.542258079589825,0.16932261945313826,0.6857268359580331,0.1367919291340611,0.12799338878622785,0.12369781076303223,0.09624671627528114,1.9409481462708373,0.9688777677773819,0.34068130769347893,0.24973012026694452,0.02879798027464644,0.1774973710795974,0.08315368625450144,0.09274298803683648,0.08532640250973257,0.8495243284048513,0.36441882638608464
mediation,0.13066732200958747,0.7540380855959359,0.11894435968874956,0.6973852864849358,0.29104371862986306,0.662534000902079,0.30825682080472544,0.20195304439426492,0.25020434302626965,0.18357546403199862,0.9688777677773819,2.629411231989056,0.4750362459051699,0.40879525164242214,0.09928333694583563,0.21631131705593037,0.1314845336515938,0.11025775832010515,0.08997805580410752,1.1724499545171283,0.6245383589759592
memberOf,0.030962629171709687,0.30942070310974323,0.0669069285602385,0.3329144465686259,0.08666425933495865,0.18974371850531843,0.0947839795494609,0.0670472806477657,0.08515927274846984,0.04604445363519621,0.34068130769347893,0.4750362459051699,1.067839632378228,0.12726133987677174,0.031563988018845246,0.12841764726256372,0.08231746375102895,0.04167738110762201,0.02539811951227901,0.40711782367267324,0.2826454545204252
participation,0.2549689279094125,0.49255471765661474,0.0790543020540265,0.21475058202127034,0.4541585979312165,0.09969132128285794,0.3199978496498063,0.38601700983695925,0.3561942688802003,0.3659790407997329,0.24973012026694452,0.40879525164242214,0.12726133987677174,1.0206533396621822,0.13643252798080918,0.054956546583647,0.048209139066128726,0.1382276061137277,0.17772563209268877,0.6155138803333754,0.1612220975569471
participational,0.028925957907686418,0.07733443180326707,0.0013257852814850951,0.027919025591976836,0.06827688339926782,0.01240168434489132,0.07568712817882751,0.07162382066932853,0.06373356810649257,0.02670237673518464,0.02879798027464644,0.09928333694583563,0.031563988018845246,0.13643252798080918,0.15544415699237007,0.028383004141208194,0.02743839133569318,0.024748071527755062,0.0368353200480335,0.1016553973445426,0.010933665563764988
subCollectionOf,0.005690275987507862,0.1054303994112783,0.0029698429075872904,0.16044606933562905,0.037932208764489786,0.15468676184807775,0.022622036377759665,0.039864292562036295,0.023662104298741004,0.0077090685204195784,0.1774973710795974,0.21631131705593037,0.12841764726256372,0.054956546583647,0.028383004141208194,0.3426952428970735,0.081306237629954,0.0022139665188633667,0.004509759189179629,0.16437260930482978,0.1370511996858051
subQuantityOf,0.0020252301020699734,0.09534738067101287,0.0010574982432102545,0.0917794752256153,0.018764860840040153,0.06428554044571735,0.015758856057540994,0.021386520572672457,0.01843031637061287,0.0027427533944070354,0.08315368625450144,0.1314845336515938,0.08231746375102895,0.048209139066128726,0.02743839133569318,0.081306237629954,0.13148453365159318,0.0007884481869790058,0.0016054033127384515,0.10232988823465104,0.07694378971636512
termination,0.06172134647473826,0.08360259927669844,0.06268847748073099,0.06175085523345687,0.14414001451784691,0.03300708873394657,0.10003536926755145,0.04334477119426107,0.051959106218011336,0.09215893625952824,0.09274298803683648,0.11025775832010515,0.04167738110762201,0.1382276061137277,0.024748071527755062,0.0022139665188633667,0.0007884481869790058,0.2009476844208639,0.013622486627749904,0.13728093154319299,0.013167080498197134
triggers,0.18509785362605088,0.20472609899774363,0.022210534548223027,0.04986794097729065,0.0301652352474798,0.033063641800274865,0.09512046096963983,0.11306667452102767,0.1048255676425649,0.11423252773084042,0.08532640250973257,0.08997805580410752,0.02539811951227901,0.17772563209268877,0.0368353200480335,0.004509759189179629,0.0016054033127384515,0.013622486627749904,0.32430375826058794,0.2012534674307296,0.049887922470945534
none,0.24036779779869358,1.0384318358759117,0.11392778201250153,0.7083422767091928,0.42731405483636153,0.5106635129146999,0.45591146353373085,0.320500429167303,0.40512563463492984,0.3664289577184187,0.8495243284048513,1.1724499545171283,0.40711782367267324,0.6155138803333754,0.1016553973445426,0.16437260930482978,0.10232988823465104,0.13728093154319299,0.2012534674307296,3.1624069565591464,0.5738933566217498
other,0.053047710604536905,0.3691065750922303,0.017682414355125416,0.41838089539651885,0.08586548614436555,0.3395912913336303,0.12685344815028843,0.075162078139693,0.08335715969844901,0.08750775512732513,0.36441882638608464,0.6245383589759592,0.2826454545204252,0.1612220975569471,0.010933665563764988,0.1370511996858051,0.07694378971636512,0.013167080498197134,0.049887922470945534,0.5738933566217498,1.3940333517673897
