Stereotype,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
material,0.08525583496387142,0.05110518732392218,0.21186592772352625,0.25039703703522953,-0.01724729085382501,0.5901936299197811,-0.24623533388577606,-0.02557755086289865,-0.12464683199458407,-0.12966873171697196,1.0,0.4354462132205587,0.24750143458955703,-0.061022281943332146,-0.10394502090128027,0.22614151882137248,0.18386112928696222,0.11072621707528166,-0.06309497407405666,-0.19066694913336785,0.07952861372638882
mediation,-0.12538954214863973,0.20377778348795345,0.1672764638041254,0.2781240635928929,0.11685357730372127,0.44246628635585505,0.0077165337813611574,0.037936343252020124,0.03495661458447143,-0.03383414074534447,0.4354462132205587,1.0,0.3577625015283222,0.013764227470209158,0.040572116639759626,0.20128833626250506,0.26016698602154503,0.0697498643950667,-0.1258867350849831,-0.28422117043854717,0.17474955022773236
memberOf,-0.07748865214340614,0.14266035195912924,0.1727703939182392,0.37389794859493686,0.11763493495211919,0.19882134763527493,0.05476678404868985,0.05550448219047498,0.01596245022655935,-0.041512837952879175,0.24750143458955703,0.3577625015283222,1.0,0.08457004005586005,0.007112687779484972,0.2776102488537554,0.28712515668194627,0.10404179592574608,-0.10340611434689292,-0.21326184816629332,0.24339487597299023
participation,0.5319083703021085,0.37114944985998094,0.19068210708255065,-0.01645816426997954,0.7062209570252487,-0.07748031596847846,0.3854378615858555,0.5907382490598114,0.4966883818319001,0.5180178072817556,-0.061022281943332146,0.013764227470209158,0.08457004005586005,1.0,0.34356421336905146,0.024018931837832783,0.14213414197652235,0.2551991578826453,0.4121483528140803,0.1631336531242428,-0.029333182588042236
participational,0.09627637120507748,0.10825877381286857,-0.03337387995531962,-0.06178895261590829,0.33972045011989527,-0.11780356021633363,0.26539289699178437,0.34981081810174985,0.19665661893559172,-0.04438305604441495,-0.10394502090128027,0.040572116639759626,0.007112687779484972,0.34356421336905146,1.0,0.12527476749617467,0.23271542608927584,0.26620489970492617,0.11783994679675149,0.0632545199722933,-0.10938344173387816
subCollectionOf,-0.07521396435276717,0.009721641118323259,-0.05655702117826939,0.20038576884602008,0.07052659509300385,0.24209758294836217,-0.027667502841037687,0.08624957879015915,-0.006766540797213441,-0.0752137133596954,0.22614151882137248,0.20128833626250506,0.2776102488537554,0.024018931837832783,0.12527476749617467,1.0,0.4361870049937095,-0.036571589631764274,-0.06823704597851069,-0.05905392418068713,0.13947143582558771
subQuantityOf,-0.044383204153570506,0.22728740636391873,-0.03337387995531962,0.2399969299006496,0.08216228407257851,0.15178218606641666,0.05702984054347123,0.09068400197871387,0.07573709767668739,-0.04438305604441495,0.18386112928696222,0.26016698602154503,0.28712515668194627,0.14213414197652235,0.23271542608927584,0.4361870049937095,1.0,-0.021580624592984626,-0.040266176215579215,0.18492696491981314,0.17005062722547007
termination,0.3279334324376248,0.00022759993016661207,0.43226181245701545,0.12057881335127875,0.3881307545682972,0.07610847662647977,0.06426545636437127,0.09719741233544615,0.08827149092266152,-0.038319133202269026,0.11072621707528166,0.0697498643950667,0.10404179592574608,0.2551991578826453,0.26620489970492617,-0.036571589631764274,-0.021580624592984626,1.0,0.15061183429849612,-0.03663656785470797,-0.09443871259628045
triggers,0.7198839453943952,0.31314413031139193,0.07133400305536589,-0.09519089530489754,0.07108017974239399,0.025992230485794042,0.2760080970727686,0.3564345786141011,0.2647466848826855,0.34231702506842154,-0.06309497407405666,-0.1258867350849831,-0.10340611434689292,0.4121483528140803,0.11783994679675149,-0.06823704597851069,-0.040266176215579215,0.15061183429849612,1.0,0.14057863978745105,-0.024981731016861842
none,0.07856867792052077,0.20278119262062014,-0.07114872918279647,-0.15386995192913722,0.14327113169316144,-0.0834181989864557,0.13732992490523002,0.07268164107776949,0.0803699201325408,0.06759360558405753,-0.19066694913336785,-0.28422117043854717,-0.21326184816629332,0.1631336531242428,0.0632545199722933,-0.05905392418068713,0.18492696491981314,-0.03663656785470797,0.14057863978745105,1.0,-0.1495834803035877
other,-0.1391011372067769,0.046451228831833544,-0.14604703602266308,0.1778320364000857,-0.09803727454599408,0.20107592231447055,0.019643981059357732,-0.09830110350924176,-0.004998473919662795,0.07866760327418748,0.07952861372638882,0.17474955022773236,0.24339487597299023,-0.029333182588042236,-0.10938344173387816,0.13947143582558771,0.17005062722547007,-0.09443871259628045,-0.024981731016861842,-0.1495834803035877,1.0
