Stereotype,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers,none,other
material,0.19495240278189752,0.16647466969308988,0.40310163269455157,0.2707884950343082,-0.05467231625026569,0.31925226993653216,-0.27714450521670797,0.0079019228231759,-0.15147054647215738,-0.10329176943325476,1.0,0.2856122887742831,0.21573959362261702,-0.06644067076105245,-0.16127517890467008,,,0.08178091325185953,-0.04032550653175266,-0.3646432568846308,0.0834595805059122
mediation,-0.2432993551684395,0.13393191577354036,0.2500384078275433,0.23793875552413443,0.1511555980647482,0.25886891819085606,0.02524918903077046,0.018272183934915656,0.014744858575761412,-0.015406464575410813,0.2856122887742831,1.0,0.334145363755673,-0.05970383034561561,-0.011955325912074813,,,0.027520506151832793,-0.25385012635807247,-0.2633163788717179,0.07430483612804752
memberOf,-0.0968247038989658,0.008420356036680215,0.15572621620517105,0.27734470787231474,0.17115500675752623,0.13799569160586173,0.13116015075602636,0.12631945104339476,0.0346992904743577,0.06134954669300893,0.21573959362261702,0.334145363755673,1.0,0.12657711039706437,-0.10014716034740162,,,0.10988216821172826,-0.16943414436980445,-0.30180104681480535,0.2179257074441238
participation,0.47609087937905387,0.254955405221753,0.170033542986765,-0.015302461972565249,0.6638015139246407,-0.1291592706672693,0.21197088759849297,0.51894490519652,0.45702501486264063,0.5341837471037882,-0.06644067076105245,-0.05970383034561561,0.12657711039706437,1.0,0.27253526745429024,,,0.17434112727236534,0.32283849948673315,-0.032918788441752965,0.12787253559201073
participational,0.09345438993217643,0.08121078146552978,-0.04981248119721811,-0.13313647899590095,0.24714897111078032,-0.1422031453180561,0.1393236405034512,0.24580922206031328,0.045635603433014406,-0.08682528044425054,-0.16127517890467008,-0.011955325912074813,-0.10014716034740162,0.27253526745429024,1.0,,,0.37637796491220665,0.13304467663458652,-0.08897990356602273,-0.11282087463284636
subCollectionOf,,,,,,,,,,,,,,,,,,,,,
subQuantityOf,,,,,,,,,,,,,,,,,,,,,
termination,0.19682835711357152,-0.18834044017911025,0.3485564797241206,0.11836632903957249,0.3109447098520699,0.042973980110833664,0.06102681658305754,0.11679936361759255,0.09607724644087222,-0.07039851390081141,0.08178091325185953,0.027520506151832793,0.10988216821172826,0.17434112727236534,0.37637796491220665,,,1.0,-0.05876691065351327,-0.12051577278727837,-0.09147591427869754
triggers,0.6375634342116401,0.2924066470177147,-0.08427533143536209,-0.14263784654446326,-0.08009499098176293,0.07516615811070448,0.21546994608089778,0.31384729635146164,0.20097450888477575,0.26333259145821597,-0.04032550653175266,-0.25385012635807247,-0.16943414436980445,0.32283849948673315,0.13304467663458652,,,-0.05876691065351327,1.0,0.16184561780144782,0.10670455801298033
none,0.030496711063181144,-0.00478332262268983,-0.2035321615624779,-0.1364251302440003,-0.031521159835897004,0.10196729599473825,0.03435724685747385,-0.19314505006580218,-0.09226250369743144,-0.030292145888725218,-0.3646432568846308,-0.2633163788717179,-0.30180104681480535,-0.032918788441752965,-0.08897990356602273,,,-0.12051577278727837,0.16184561780144782,1.0,-0.04243839687986577
other,-0.11491123072140368,-0.006890390521065589,-0.13118203608903045,-0.007641097883870415,0.035332328214307006,0.23158202138868048,0.10805289075001938,0.00669314520537155,0.19454884702084105,0.29830288564130425,0.0834595805059122,0.07430483612804752,0.2179257074441238,0.12787253559201073,-0.11282087463284636,,,-0.09147591427869754,0.10670455801298033,-0.04243839687986577,1.0
