Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
mode,0.015182602323697295,0.5609275249625532,0.2220147547129446,0.19031287711922035,0.12363568064358917,0.5257972263177625,0.0764925415982984,0.035110793921258876,0.6655295521363995,0.19656895828817428,1.6739055073768405,0.3200657868090872,0.07662936763260869,0.3354428756360875,0.12724959282494788,0.49338629438064757,0.6105408164252853,0.44243059557294684,0.14851603004487585,0.7434713288860856,0.4062418492148539
phase,0.013014070742663957,0.3896813587925785,0.2764027788681026,0.22419465653790183,0.12577036757291182,0.38132378412222206,0.07892003430221492,0.015857089799104353,0.6752257288878459,0.1241066488519172,0.3200657868090872,1.548702647378021,0.07823793656492749,0.2712929550141445,0.11749015925857424,0.49518196680997306,0.6582740689854435,0.32178088289678414,0.11009169651730522,0.719742394924683,0.22253307866903443
phaseMixin,0.024550406491266035,0.0929161006947103,0.026077941880970994,0.06186560184826824,0.029407461967678537,0.05659353958762176,0.0024151510804120147,0.039191962885478604,0.0869893832667909,0.012020374022923459,0.07662936763260869,0.07823793656492749,0.23894998891507815,0.0647661240006606,0.0038148600821992992,0.05791669912360173,0.07134759199519294,0.09963052973461685,0.026402104645489977,0.0918748221937991,0.09063610673026823
quality,0.014817197171902625,0.4328418984323514,0.14034317586984765,0.15252088988625406,0.0602499420665053,0.38231898701306205,0.050872727010616944,0.0341254671215492,0.5393554100056661,0.112596586876818,0.3354428756360875,0.2712929550141445,0.0647661240006606,1.2784381265803333,0.08754119477930646,0.3848964532985076,0.3989150000278264,0.2603164727944152,0.19253921375528027,0.625618387278081,0.21093371494026386
quantity,0.0014090864867219027,0.13647092458356327,0.10420097669017228,0.06312875854153968,0.08445468121494282,0.1530908783709265,0.058760715237904215,0.021804518289116535,0.20514366055658986,0.08648235601334285,0.12724959282494788,0.11749015925857424,0.0038148600821992992,0.08754119477930646,0.3873163242185788,0.16001852134588876,0.21785646700778016,0.11035418205025177,0.08278641315851148,0.1990868598603377,0.09395635944589013
relator,0.012157623915699977,0.5578787569739743,0.42674414861123433,0.2513869948464398,0.1463741915023345,0.4686692967639995,0.09749322307960621,0.057816654342590826,0.9438612681701749,0.20880963075766093,0.49338629438064757,0.49518196680997306,0.05791669912360173,0.3848964532985076,0.16001852134588876,2.443121173482636,0.8771564054049451,0.5145629600184265,0.17920888363260346,1.0104796083074037,0.3548725719571213
role,0.02364515553941654,0.667618647129956,0.41124929962923673,0.3025765186180576,0.17311407125944456,0.5567277640477959,0.11940342371382391,0.0580326686824499,1.161225355911678,0.23568728000365474,0.6105408164252853,0.6582740689854435,0.07134759199519294,0.3989150000278264,0.21785646700778016,0.8771564054049451,2.63801373375595,0.5237908395803156,0.21605245303701576,1.0540861999894882,0.393134985964339
roleMixin,0.02246799649745081,0.512561848643158,0.2084880912530368,0.16271131441242884,0.10920084478197868,0.5583904191076324,0.11037374577520509,0.08348484926836147,0.5733150035163143,0.15390525969455932,0.44243059557294684,0.32178088289678414,0.09963052973461685,0.2603164727944152,0.11035418205025177,0.5145629600184265,0.5237908395803156,1.6403152457089236,0.24277883570141068,0.5855432464499052,0.45325123255846794
situation,0.011545646133758355,0.25928379069972984,0.05628273178651576,0.08073775498328768,0.04847807191469544,0.4447588866345238,0.07515321424968781,0.03259949288514368,0.24907193882600095,0.04095503076509302,0.14851603004487585,0.11009169651730522,0.026402104645489977,0.19253921375528027,0.08278641315851148,0.17920888363260346,0.21605245303701576,0.24277883570141068,0.6604744408507118,0.24542734519921902,0.15871882243820698
subkind,0.030551137590918112,0.9061228357735559,0.52585392506758,0.3890633782446272,0.18741950633358528,0.7122195731638268,0.13306739271386409,0.07690328842481518,1.3427258040400871,0.26253748224756035,0.7434713288860856,0.719742394924683,0.0918748221937991,0.625618387278081,0.1990868598603377,1.0104796083074037,1.0540861999894882,0.5855432464499052,0.24542734519921902,2.866127583276229,0.4677475183926718
type,0.023359272845672567,0.4297242937878195,0.19283716938725606,0.12877347478519377,0.09735688360286245,0.4744965296972217,0.1074081680354648,0.13517024335046468,0.3998047151230367,0.1683260997485603,0.4062418492148539,0.22253307866903443,0.09063610673026823,0.21093371494026386,0.09395635944589013,0.3548725719571213,0.393134985964339,0.45325123255846794,0.15871882243820698,0.4677475183926718,0.984272254329007
