model_id,element,count
fischer2018ontorea,width,22
fischer2018ontorea,height,22
fischer2018ontorea,restrictedTo,20
fischer2018ontorea,order,18
fischer2018ontorea,isExtensional,18
fischer2018ontorea,isAbstract,18
fischer2018ontorea,isPowertype,18
fischer2018ontorea,sourceView,12
fischer2018ontorea,specific,12
fischer2018ontorea,generalization,12
fischer2018ontorea,targetView,12
fischer2018ontorea,general,12
fischer2018ontorea,isDisjoint,4
fischer2018ontorea,isComplete,4
fischer2018ontorea,model,1
fischer2018ontorea,description,1
fischer2018ontorea,diagram,1
fonseca2022incorporating,yCoordinate,436
fonseca2022incorporating,xCoordinate,436
fonseca2022incorporating,project,357
fonseca2022incorporating,point,322
fonseca2022incorporating,containsView,222
fonseca2022incorporating,isViewOf,169
fonseca2022incorporating,shape,169
fonseca2022incorporating,isDerived,133
fonseca2022incorporating,containsModelElement,119
fonseca2022incorporating,width,114
fonseca2022incorporating,height,114
fonseca2022incorporating,topLeftPosition,114
fonseca2022incorporating,name,95
fonseca2022incorporating,stereotype,72
fonseca2022incorporating,sourceView,66
fonseca2022incorporating,targetView,66
fonseca2022incorporating,isReadOnly,61
fonseca2022incorporating,isOrdered,61
fonseca2022incorporating,aggregationKind,61
fonseca2022incorporating,isExtensional,51
fonseca2022incorporating,order,51
fonseca2022incorporating,isPowertype,51
fonseca2022incorporating,isAbstract,51
fonseca2022incorporating,cardinality,42
fonseca2022incorporating,cardinalityValue,42
fonseca2022incorporating,propertyType,42
fonseca2022incorporating,relationEnd,42
fonseca2022incorporating,upperBound,40
fonseca2022incorporating,lowerBound,40
fonseca2022incorporating,specific,37
fonseca2022incorporating,general,37
fonseca2022incorporating,restrictedTo,25
fonseca2022incorporating,sourceEnd,21
fonseca2022incorporating,targetEnd,21
fonseca2022incorporating,attribute,19
fonseca2022incorporating,generalization,13
fonseca2022incorporating,diagram,7
fonseca2022incorporating,isComplete,6
fonseca2022incorporating,isDisjoint,6
fonseca2022incorporating,categorizer,2
fonseca2022incorporating,model,1
formula-one2023,project,91
formula-one2023,isDerived,65
formula-one2023,containsView,63
formula-one2023,containsModelElement,63
formula-one2023,name,37
formula-one2023,stereotype,36
formula-one2023,restrictedTo,27
formula-one2023,lowerBound,26
formula-one2023,isOrdered,26
formula-one2023,cardinality,26
formula-one2023,order,26
formula-one2023,isAbstract,26
formula-one2023,upperBound,26
formula-one2023,propertyType,26
formula-one2023,relationEnd,26
formula-one2023,cardinalityValue,26
formula-one2023,isReadOnly,26
formula-one2023,isPowertype,26
formula-one2023,aggregationKind,26
formula-one2023,isExtensional,26
formula-one2023,specific,18
formula-one2023,general,18
formula-one2023,generalization,14
formula-one2023,sourceEnd,13
formula-one2023,targetEnd,13
formula-one2023,isDisjoint,6
formula-one2023,isComplete,6
formula-one2023,model,1
formula-one2023,diagram,1
fraller2019abc,project,340
fraller2019abc,yCoordinate,294
fraller2019abc,xCoordinate,294
fraller2019abc,point,232
fraller2019abc,isDerived,222
fraller2019abc,containsView,138
fraller2019abc,isReadOnly,137
fraller2019abc,isOrdered,137
fraller2019abc,aggregationKind,137
fraller2019abc,name,135
fraller2019abc,containsModelElement,116
fraller2019abc,propertyType,92
fraller2019abc,relationEnd,92
fraller2019abc,cardinalityValue,92
fraller2019abc,cardinality,92
fraller2019abc,isViewOf,79
fraller2019abc,shape,79
fraller2019abc,stereotype,73
fraller2019abc,lowerBound,68
fraller2019abc,upperBound,68
fraller2019abc,width,62
fraller2019abc,topLeftPosition,62
fraller2019abc,height,62
fraller2019abc,targetEnd,46
fraller2019abc,sourceEnd,46
fraller2019abc,attribute,45
fraller2019abc,restrictedTo,39
fraller2019abc,order,39
fraller2019abc,isPowertype,39
fraller2019abc,isExtensional,39
fraller2019abc,isAbstract,39
fraller2019abc,sourceView,26
fraller2019abc,targetView,26
fraller2019abc,specific,23
fraller2019abc,general,23
fraller2019abc,generalization,22
fraller2019abc,isDisjoint,8
fraller2019abc,isComplete,8
fraller2019abc,diagram,7
fraller2019abc,model,1
franco2018rpg,project,140
franco2018rpg,xCoordinate,128
franco2018rpg,yCoordinate,128
franco2018rpg,point,103
franco2018rpg,isDerived,95
franco2018rpg,containsView,58
franco2018rpg,containsModelElement,58
franco2018rpg,cardinalityValue,48
franco2018rpg,aggregationKind,48
franco2018rpg,propertyType,48
franco2018rpg,cardinality,48
franco2018rpg,relationEnd,48
franco2018rpg,isOrdered,48
franco2018rpg,isReadOnly,48
franco2018rpg,upperBound,45
franco2018rpg,lowerBound,45
franco2018rpg,name,42
franco2018rpg,stereotype,35
franco2018rpg,shape,32
franco2018rpg,isViewOf,32
franco2018rpg,topLeftPosition,25
franco2018rpg,height,25
franco2018rpg,width,25
franco2018rpg,targetEnd,24
franco2018rpg,sourceEnd,24
franco2018rpg,isExtensional,23
franco2018rpg,order,23
franco2018rpg,isAbstract,23
franco2018rpg,isPowertype,23
franco2018rpg,restrictedTo,20
franco2018rpg,specific,9
franco2018rpg,targetView,9
franco2018rpg,sourceView,9
franco2018rpg,general,9
franco2018rpg,generalization,4
franco2018rpg,isComplete,2
franco2018rpg,isDisjoint,2
franco2018rpg,model,1
franco2018rpg,diagram,1
fumagalli2022criminal-investigation,project,67
fumagalli2022criminal-investigation,xCoordinate,59
fumagalli2022criminal-investigation,yCoordinate,59
fumagalli2022criminal-investigation,point,47
fumagalli2022criminal-investigation,isDerived,37
fumagalli2022criminal-investigation,containsView,29
fumagalli2022criminal-investigation,containsModelElement,29
fumagalli2022criminal-investigation,name,28
fumagalli2022criminal-investigation,stereotype,19
fumagalli2022criminal-investigation,isViewOf,18
fumagalli2022criminal-investigation,aggregationKind,18
fumagalli2022criminal-investigation,propertyType,18
fumagalli2022criminal-investigation,relationEnd,18
fumagalli2022criminal-investigation,cardinality,18
fumagalli2022criminal-investigation,isReadOnly,18
fumagalli2022criminal-investigation,isOrdered,18
fumagalli2022criminal-investigation,cardinalityValue,18
fumagalli2022criminal-investigation,shape,18
fumagalli2022criminal-investigation,lowerBound,15
fumagalli2022criminal-investigation,upperBound,15
fumagalli2022criminal-investigation,width,12
fumagalli2022criminal-investigation,topLeftPosition,12
fumagalli2022criminal-investigation,height,12
fumagalli2022criminal-investigation,restrictedTo,10
fumagalli2022criminal-investigation,isPowertype,10
fumagalli2022criminal-investigation,isAbstract,10
fumagalli2022criminal-investigation,order,10
fumagalli2022criminal-investigation,isExtensional,10
fumagalli2022criminal-investigation,targetEnd,9
fumagalli2022criminal-investigation,sourceEnd,9
fumagalli2022criminal-investigation,sourceView,8
fumagalli2022criminal-investigation,specific,8
fumagalli2022criminal-investigation,targetView,8
fumagalli2022criminal-investigation,general,8
fumagalli2022criminal-investigation,generalization,5
fumagalli2022criminal-investigation,isDisjoint,2
fumagalli2022criminal-investigation,isComplete,2
fumagalli2022criminal-investigation,model,1
fumagalli2022criminal-investigation,diagram,1
gailly2016value,project,72
gailly2016value,isDerived,57
gailly2016value,xCoordinate,42
gailly2016value,yCoordinate,42
gailly2016value,name,31
gailly2016value,isReadOnly,30
gailly2016value,aggregationKind,30
gailly2016value,propertyType,30
gailly2016value,relationEnd,30
gailly2016value,cardinality,30
gailly2016value,point,30
gailly2016value,isOrdered,30
gailly2016value,cardinalityValue,30
gailly2016value,containsModelElement,28
gailly2016value,containsView,27
gailly2016value,sourceEnd,15
gailly2016value,targetEnd,15
gailly2016value,topLeftPosition,12
gailly2016value,isAbstract,12
gailly2016value,height,12
gailly2016value,isPowertype,12
gailly2016value,stereotype,12
gailly2016value,isViewOf,12
gailly2016value,order,12
gailly2016value,shape,12
gailly2016value,isExtensional,12
gailly2016value,width,12
gailly2016value,restrictedTo,4
gailly2016value,diagram,1
gailly2016value,model,1
garcia2022human-genome-events,project,85
garcia2022human-genome-events,xCoordinate,77
garcia2022human-genome-events,yCoordinate,77
garcia2022human-genome-events,point,64
garcia2022human-genome-events,isDerived,50
garcia2022human-genome-events,containsModelElement,33
garcia2022human-genome-events,containsView,31
garcia2022human-genome-events,name,30
garcia2022human-genome-events,aggregationKind,27
garcia2022human-genome-events,isReadOnly,27
garcia2022human-genome-events,isOrdered,27
garcia2022human-genome-events,shape,23
garcia2022human-genome-events,isViewOf,23
garcia2022human-genome-events,stereotype,22
garcia2022human-genome-events,propertyType,22
garcia2022human-genome-events,cardinality,16
garcia2022human-genome-events,relationEnd,16
garcia2022human-genome-events,cardinalityValue,16
garcia2022human-genome-events,order,15
garcia2022human-genome-events,isAbstract,15
garcia2022human-genome-events,isPowertype,15
garcia2022human-genome-events,isExtensional,15
garcia2022human-genome-events,restrictedTo,15
garcia2022human-genome-events,width,13
garcia2022human-genome-events,topLeftPosition,13
garcia2022human-genome-events,height,13
garcia2022human-genome-events,attribute,11
garcia2022human-genome-events,general,10
garcia2022human-genome-events,specific,10
garcia2022human-genome-events,sourceView,10
garcia2022human-genome-events,targetView,10
garcia2022human-genome-events,lowerBound,9
garcia2022human-genome-events,upperBound,9
garcia2022human-genome-events,sourceEnd,8
garcia2022human-genome-events,targetEnd,8
garcia2022human-genome-events,model,1
garcia2022human-genome-events,diagram,1
gomes2022digital-technology,project,123
gomes2022digital-technology,yCoordinate,105
gomes2022digital-technology,xCoordinate,105
gomes2022digital-technology,point,86
gomes2022digital-technology,isDerived,73
gomes2022digital-technology,name,60
gomes2022digital-technology,containsModelElement,53
gomes2022digital-technology,containsView,50
gomes2022digital-technology,propertyType,36
gomes2022digital-technology,aggregationKind,36
gomes2022digital-technology,isReadOnly,36
gomes2022digital-technology,relationEnd,36
gomes2022digital-technology,isOrdered,36
gomes2022digital-technology,isViewOf,32
gomes2022digital-technology,cardinality,32
gomes2022digital-technology,shape,32
gomes2022digital-technology,cardinalityValue,32
gomes2022digital-technology,lowerBound,27
gomes2022digital-technology,upperBound,27
gomes2022digital-technology,stereotype,25
gomes2022digital-technology,isPowertype,19
gomes2022digital-technology,height,19
gomes2022digital-technology,topLeftPosition,19
gomes2022digital-technology,isExtensional,19
gomes2022digital-technology,isAbstract,19
gomes2022digital-technology,order,19
gomes2022digital-technology,width,19
gomes2022digital-technology,restrictedTo,19
gomes2022digital-technology,sourceEnd,18
gomes2022digital-technology,targetEnd,18
gomes2022digital-technology,sourceView,13
gomes2022digital-technology,specific,13
gomes2022digital-technology,general,13
gomes2022digital-technology,targetView,13
gomes2022digital-technology,model,1
gomes2022digital-technology,diagram,1
goncalves2011ecg,project,989
goncalves2011ecg,xCoordinate,947
goncalves2011ecg,yCoordinate,947
goncalves2011ecg,point,759
goncalves2011ecg,isDerived,637
goncalves2011ecg,containsView,450
goncalves2011ecg,containsModelElement,387
goncalves2011ecg,isOrdered,339
goncalves2011ecg,isReadOnly,339
goncalves2011ecg,aggregationKind,339
goncalves2011ecg,propertyType,333
goncalves2011ecg,relationEnd,330
goncalves2011ecg,name,298
goncalves2011ecg,cardinalityValue,264
goncalves2011ecg,cardinality,264
goncalves2011ecg,upperBound,264
goncalves2011ecg,lowerBound,264
goncalves2011ecg,shape,251
goncalves2011ecg,isViewOf,251
goncalves2011ecg,stereotype,220
goncalves2011ecg,width,188
goncalves2011ecg,height,188
goncalves2011ecg,topLeftPosition,188
goncalves2011ecg,sourceEnd,165
goncalves2011ecg,targetEnd,165
goncalves2011ecg,isExtensional,133
goncalves2011ecg,isPowertype,133
goncalves2011ecg,isAbstract,133
goncalves2011ecg,restrictedTo,133
goncalves2011ecg,order,133
goncalves2011ecg,sourceView,78
goncalves2011ecg,targetView,78
goncalves2011ecg,specific,70
goncalves2011ecg,general,70
goncalves2011ecg,generalization,39
goncalves2011ecg,isComplete,14
goncalves2011ecg,isDisjoint,14
goncalves2011ecg,diagram,11
goncalves2011ecg,attribute,9
goncalves2011ecg,model,1
grueau2013towards,project,57
grueau2013towards,yCoordinate,57
grueau2013towards,xCoordinate,57
grueau2013towards,point,44
grueau2013towards,containsView,26
grueau2013towards,containsModelElement,26
grueau2013towards,isViewOf,23
grueau2013towards,shape,23
grueau2013towards,isDerived,22
grueau2013towards,name,18
grueau2013towards,isExtensional,13
grueau2013towards,order,13
grueau2013towards,isPowertype,13
grueau2013towards,topLeftPosition,13
grueau2013towards,width,13
grueau2013towards,height,13
grueau2013towards,isAbstract,13
grueau2013towards,sourceView,10
grueau2013towards,specific,10
grueau2013towards,targetView,10
grueau2013towards,general,10
grueau2013towards,propertyType,6
grueau2013towards,cardinalityValue,6
grueau2013towards,isReadOnly,6
grueau2013towards,aggregationKind,6
grueau2013towards,isOrdered,6
grueau2013towards,relationEnd,6
grueau2013towards,cardinality,6
grueau2013towards,stereotype,6
grueau2013towards,sourceEnd,3
grueau2013towards,targetEnd,3
grueau2013towards,model,1
grueau2013towards,description,1
grueau2013towards,diagram,1
guarino2016value,project,153
guarino2016value,yCoordinate,139
guarino2016value,xCoordinate,139
guarino2016value,isDerived,129
guarino2016value,point,121
guarino2016value,isReadOnly,74
guarino2016value,cardinality,74
guarino2016value,isOrdered,74
guarino2016value,relationEnd,74
guarino2016value,propertyType,74
guarino2016value,cardinalityValue,74
guarino2016value,aggregationKind,74
guarino2016value,upperBound,71
guarino2016value,lowerBound,71
guarino2016value,containsView,57
guarino2016value,containsModelElement,57
guarino2016value,stereotype,43
guarino2016value,sourceEnd,37
guarino2016value,targetEnd,37
guarino2016value,name,22
guarino2016value,shape,20
guarino2016value,isViewOf,20
guarino2016value,restrictedTo,18
guarino2016value,height,18
guarino2016value,width,18
guarino2016value,isPowertype,18
guarino2016value,isExtensional,18
guarino2016value,order,18
guarino2016value,topLeftPosition,18
guarino2016value,isAbstract,18
guarino2016value,specific,2
guarino2016value,general,2
guarino2016value,targetView,2
guarino2016value,sourceView,2
guarino2016value,diagram,1
guarino2016value,model,1
guarino2018rea,project,72
guarino2018rea,xCoordinate,60
guarino2018rea,yCoordinate,60
guarino2018rea,point,48
guarino2018rea,isDerived,47
guarino2018rea,containsModelElement,30
guarino2018rea,containsView,29
guarino2018rea,name,25
guarino2018rea,isReadOnly,24
guarino2018rea,isOrdered,24
guarino2018rea,upperBound,24
guarino2018rea,cardinality,24
guarino2018rea,relationEnd,24
guarino2018rea,aggregationKind,24
guarino2018rea,cardinalityValue,24
guarino2018rea,propertyType,24
guarino2018rea,lowerBound,24
guarino2018rea,restrictedTo,17
guarino2018rea,shape,16
guarino2018rea,isViewOf,16
guarino2018rea,stereotype,15
guarino2018rea,width,12
guarino2018rea,height,12
guarino2018rea,sourceEnd,12
guarino2018rea,topLeftPosition,12
guarino2018rea,targetEnd,12
guarino2018rea,isAbstract,11
guarino2018rea,order,11
guarino2018rea,isPowertype,11
guarino2018rea,isExtensional,11
guarino2018rea,general,5
guarino2018rea,specific,5
guarino2018rea,targetView,5
guarino2018rea,sourceView,5
guarino2018rea,generalization,2
guarino2018rea,isDisjoint,1
guarino2018rea,model,1
guarino2018rea,isComplete,1
guarino2018rea,diagram,1
guizzardi2005ontological,project,238
guizzardi2005ontological,yCoordinate,225
guizzardi2005ontological,xCoordinate,225
guizzardi2005ontological,point,181
guizzardi2005ontological,isDerived,121
guizzardi2005ontological,containsModelElement,105
guizzardi2005ontological,containsView,104
guizzardi2005ontological,name,87
guizzardi2005ontological,shape,78
guizzardi2005ontological,isViewOf,78
guizzardi2005ontological,stereotype,64
guizzardi2005ontological,restrictedTo,61
guizzardi2005ontological,aggregationKind,53
guizzardi2005ontological,isReadOnly,53
guizzardi2005ontological,isOrdered,53
guizzardi2005ontological,relationEnd,50
guizzardi2005ontological,cardinalityValue,50
guizzardi2005ontological,propertyType,50
guizzardi2005ontological,cardinality,50
guizzardi2005ontological,width,44
guizzardi2005ontological,height,44
guizzardi2005ontological,topLeftPosition,44
guizzardi2005ontological,isExtensional,43
guizzardi2005ontological,isPowertype,43
guizzardi2005ontological,order,43
guizzardi2005ontological,isAbstract,43
guizzardi2005ontological,upperBound,37
guizzardi2005ontological,lowerBound,37
guizzardi2005ontological,specific,35
guizzardi2005ontological,targetView,35
guizzardi2005ontological,sourceView,35
guizzardi2005ontological,general,35
guizzardi2005ontological,targetEnd,25
guizzardi2005ontological,sourceEnd,25
guizzardi2005ontological,attribute,3
guizzardi2005ontological,generalization,2
guizzardi2005ontological,isDisjoint,1
guizzardi2005ontological,model,1
guizzardi2005ontological,isComplete,1
guizzardi2005ontological,diagram,1
guizzardi2020decision-making,project,347
guizzardi2020decision-making,yCoordinate,312
guizzardi2020decision-making,xCoordinate,312
guizzardi2020decision-making,point,242
guizzardi2020decision-making,isDerived,237
guizzardi2020decision-making,containsView,161
guizzardi2020decision-making,containsModelElement,130
guizzardi2020decision-making,isOrdered,122
guizzardi2020decision-making,propertyType,122
guizzardi2020decision-making,cardinalityValue,122
guizzardi2020decision-making,cardinality,122
guizzardi2020decision-making,relationEnd,122
guizzardi2020decision-making,aggregationKind,122
guizzardi2020decision-making,isReadOnly,122
guizzardi2020decision-making,name,92
guizzardi2020decision-making,isViewOf,89
guizzardi2020decision-making,shape,89
guizzardi2020decision-making,topLeftPosition,70
guizzardi2020decision-making,width,70
guizzardi2020decision-making,height,70
guizzardi2020decision-making,lowerBound,64
guizzardi2020decision-making,upperBound,64
guizzardi2020decision-making,targetEnd,61
guizzardi2020decision-making,sourceEnd,61
guizzardi2020decision-making,stereotype,58
guizzardi2020decision-making,isAbstract,54
guizzardi2020decision-making,order,54
guizzardi2020decision-making,isPowertype,54
guizzardi2020decision-making,isExtensional,54
guizzardi2020decision-making,restrictedTo,29
guizzardi2020decision-making,targetView,19
guizzardi2020decision-making,sourceView,19
guizzardi2020decision-making,general,15
guizzardi2020decision-making,specific,15
guizzardi2020decision-making,diagram,5
guizzardi2020decision-making,model,1
guizzardi2022ufo,project,346
guizzardi2022ufo,yCoordinate,286
guizzardi2022ufo,xCoordinate,286
guizzardi2022ufo,point,216
guizzardi2022ufo,isDerived,185
guizzardi2022ufo,containsModelElement,154
guizzardi2022ufo,containsView,146
guizzardi2022ufo,name,119
guizzardi2022ufo,stereotype,99
guizzardi2022ufo,isViewOf,98
guizzardi2022ufo,shape,98
guizzardi2022ufo,isOrdered,83
guizzardi2022ufo,isReadOnly,83
guizzardi2022ufo,cardinalityValue,83
guizzardi2022ufo,upperBound,83
guizzardi2022ufo,aggregationKind,83
guizzardi2022ufo,lowerBound,83
guizzardi2022ufo,cardinality,83
guizzardi2022ufo,propertyType,80
guizzardi2022ufo,relationEnd,80
guizzardi2022ufo,topLeftPosition,70
guizzardi2022ufo,height,70
guizzardi2022ufo,width,70
guizzardi2022ufo,restrictedTo,62
guizzardi2022ufo,isExtensional,62
guizzardi2022ufo,isPowertype,62
guizzardi2022ufo,order,62
guizzardi2022ufo,isAbstract,62
guizzardi2022ufo,sourceEnd,40
guizzardi2022ufo,targetEnd,40
guizzardi2022ufo,general,36
guizzardi2022ufo,targetView,36
guizzardi2022ufo,sourceView,36
guizzardi2022ufo,specific,36
guizzardi2022ufo,generalization,16
guizzardi2022ufo,isComplete,8
guizzardi2022ufo,isDisjoint,8
guizzardi2022ufo,diagram,6
guizzardi2022ufo,literal,4
guizzardi2022ufo,attribute,3
guizzardi2022ufo,categorizer,1
guizzardi2022ufo,model,1
haridy2021egyptian-e-government,project,143
haridy2021egyptian-e-government,xCoordinate,113
haridy2021egyptian-e-government,yCoordinate,113
haridy2021egyptian-e-government,point,81
haridy2021egyptian-e-government,isDerived,80
haridy2021egyptian-e-government,containsView,62
haridy2021egyptian-e-government,containsModelElement,62
haridy2021egyptian-e-government,stereotype,48
haridy2021egyptian-e-government,isViewOf,46
haridy2021egyptian-e-government,shape,46
haridy2021egyptian-e-government,name,37
haridy2021egyptian-e-government,cardinality,32
haridy2021egyptian-e-government,relationEnd,32
haridy2021egyptian-e-government,width,32
haridy2021egyptian-e-government,propertyType,32
haridy2021egyptian-e-government,isOrdered,32
haridy2021egyptian-e-government,isReadOnly,32
haridy2021egyptian-e-government,height,32
haridy2021egyptian-e-government,topLeftPosition,32
haridy2021egyptian-e-government,isExtensional,32
haridy2021egyptian-e-government,order,32
haridy2021egyptian-e-government,cardinalityValue,32
haridy2021egyptian-e-government,aggregationKind,32
haridy2021egyptian-e-government,isPowertype,32
haridy2021egyptian-e-government,isAbstract,32
haridy2021egyptian-e-government,lowerBound,30
haridy2021egyptian-e-government,upperBound,30
haridy2021egyptian-e-government,restrictedTo,30
haridy2021egyptian-e-government,targetEnd,16
haridy2021egyptian-e-government,sourceEnd,16
haridy2021egyptian-e-government,general,14
haridy2021egyptian-e-government,sourceView,14
haridy2021egyptian-e-government,specific,14
haridy2021egyptian-e-government,targetView,14
haridy2021egyptian-e-government,diagram,2
haridy2021egyptian-e-government,model,1
heirbrant2023boekbazaar,project,381
heirbrant2023boekbazaar,isDerived,341
heirbrant2023boekbazaar,isOrdered,240
heirbrant2023boekbazaar,aggregationKind,240
heirbrant2023boekbazaar,isReadOnly,240
heirbrant2023boekbazaar,name,225
heirbrant2023boekbazaar,containsModelElement,138
heirbrant2023boekbazaar,containsView,133
heirbrant2023boekbazaar,attribute,122
heirbrant2023boekbazaar,relationEnd,118
heirbrant2023boekbazaar,cardinality,116
heirbrant2023boekbazaar,upperBound,116
heirbrant2023boekbazaar,cardinalityValue,116
heirbrant2023boekbazaar,lowerBound,116
heirbrant2023boekbazaar,propertyType,115
heirbrant2023boekbazaar,stereotype,61
heirbrant2023boekbazaar,sourceEnd,59
heirbrant2023boekbazaar,targetEnd,59
heirbrant2023boekbazaar,isExtensional,42
heirbrant2023boekbazaar,isPowertype,42
heirbrant2023boekbazaar,isAbstract,42
heirbrant2023boekbazaar,order,42
heirbrant2023boekbazaar,restrictedTo,40
heirbrant2023boekbazaar,general,16
heirbrant2023boekbazaar,specific,16
heirbrant2023boekbazaar,isDisjoint,2
heirbrant2023boekbazaar,diagram,2
heirbrant2023boekbazaar,isComplete,2
heirbrant2023boekbazaar,description,1
heirbrant2023boekbazaar,model,1
heirbrant2023boekbazaar,generalization,1
jacobs2022sdpontology,project,214
jacobs2022sdpontology,isDerived,116
jacobs2022sdpontology,yCoordinate,113
jacobs2022sdpontology,xCoordinate,113
jacobs2022sdpontology,name,112
jacobs2022sdpontology,point,72
jacobs2022sdpontology,containsView,71
jacobs2022sdpontology,containsModelElement,61
jacobs2022sdpontology,isReadOnly,60
jacobs2022sdpontology,isOrdered,60
jacobs2022sdpontology,aggregationKind,60
jacobs2022sdpontology,propertyType,59
jacobs2022sdpontology,isViewOf,46
jacobs2022sdpontology,shape,46
jacobs2022sdpontology,relationEnd,44
jacobs2022sdpontology,literal,43
jacobs2022sdpontology,topLeftPosition,41
jacobs2022sdpontology,height,41
jacobs2022sdpontology,width,41
jacobs2022sdpontology,stereotype,34
jacobs2022sdpontology,isExtensional,34
jacobs2022sdpontology,restrictedTo,34
jacobs2022sdpontology,order,34
jacobs2022sdpontology,isAbstract,34
jacobs2022sdpontology,isPowertype,34
jacobs2022sdpontology,targetEnd,22
jacobs2022sdpontology,sourceEnd,22
jacobs2022sdpontology,attribute,16
jacobs2022sdpontology,upperBound,11
jacobs2022sdpontology,lowerBound,11
jacobs2022sdpontology,cardinality,11
jacobs2022sdpontology,cardinalityValue,11
jacobs2022sdpontology,targetView,5
jacobs2022sdpontology,specific,5
jacobs2022sdpontology,sourceView,5
jacobs2022sdpontology,general,5
jacobs2022sdpontology,diagram,3
jacobs2022sdpontology,description,1
jacobs2022sdpontology,model,1
junior2018o4c,project,59
junior2018o4c,yCoordinate,48
junior2018o4c,xCoordinate,48
junior2018o4c,point,35
junior2018o4c,isDerived,33
junior2018o4c,name,29
junior2018o4c,containsModelElement,24
junior2018o4c,containsView,23
junior2018o4c,isOrdered,17
junior2018o4c,isReadOnly,17
junior2018o4c,cardinalityValue,17
junior2018o4c,cardinality,17
junior2018o4c,aggregationKind,17
junior2018o4c,isViewOf,16
junior2018o4c,stereotype,16
junior2018o4c,shape,16
junior2018o4c,lowerBound,15
junior2018o4c,upperBound,15
junior2018o4c,width,13
junior2018o4c,topLeftPosition,13
junior2018o4c,height,13
junior2018o4c,propertyType,12
junior2018o4c,isPowertype,11
junior2018o4c,order,11
junior2018o4c,restrictedTo,11
junior2018o4c,isExtensional,11
junior2018o4c,isAbstract,11
junior2018o4c,relationEnd,10
junior2018o4c,attribute,7
junior2018o4c,specific,5
junior2018o4c,sourceEnd,5
junior2018o4c,targetView,5
junior2018o4c,generalization,5
junior2018o4c,targetEnd,5
junior2018o4c,sourceView,5
junior2018o4c,general,5
junior2018o4c,isDisjoint,2
junior2018o4c,isComplete,2
junior2018o4c,model,1
junior2018o4c,diagram,1
khantong2020ontology,project,162
khantong2020ontology,yCoordinate,125
khantong2020ontology,xCoordinate,125
khantong2020ontology,isDerived,96
khantong2020ontology,point,95
khantong2020ontology,containsModelElement,69
khantong2020ontology,containsView,69
khantong2020ontology,name,55
khantong2020ontology,shape,47
khantong2020ontology,isViewOf,47
khantong2020ontology,isReadOnly,44
khantong2020ontology,propertyType,44
khantong2020ontology,relationEnd,44
khantong2020ontology,isOrdered,44
khantong2020ontology,cardinality,44
khantong2020ontology,aggregationKind,44
khantong2020ontology,cardinalityValue,44
khantong2020ontology,topLeftPosition,30
khantong2020ontology,stereotype,30
khantong2020ontology,isExtensional,30
khantong2020ontology,order,30
khantong2020ontology,isAbstract,30
khantong2020ontology,height,30
khantong2020ontology,isPowertype,30
khantong2020ontology,restrictedTo,30
khantong2020ontology,width,30
khantong2020ontology,targetEnd,22
khantong2020ontology,sourceEnd,22
khantong2020ontology,general,17
khantong2020ontology,targetView,17
khantong2020ontology,sourceView,17
khantong2020ontology,specific,17
khantong2020ontology,diagram,1
khantong2020ontology,model,1
kostov2017towards,yCoordinate,351
kostov2017towards,xCoordinate,351
kostov2017towards,project,331
kostov2017towards,point,283
kostov2017towards,isDerived,163
kostov2017towards,containsView,153
kostov2017towards,containsModelElement,139
kostov2017towards,shape,118
kostov2017towards,isViewOf,118
kostov2017towards,name,104
kostov2017towards,propertyType,70
kostov2017towards,cardinalityValue,70
kostov2017towards,cardinality,70
kostov2017towards,aggregationKind,70
kostov2017towards,relationEnd,70
kostov2017towards,isOrdered,70
kostov2017towards,isReadOnly,70
kostov2017towards,height,68
kostov2017towards,width,68
kostov2017towards,topLeftPosition,68
kostov2017towards,isAbstract,58
kostov2017towards,order,58
kostov2017towards,isExtensional,58
kostov2017towards,isPowertype,58
kostov2017towards,stereotype,55
kostov2017towards,targetView,50
kostov2017towards,sourceView,50
kostov2017towards,specific,45
kostov2017towards,general,45
kostov2017towards,restrictedTo,38
kostov2017towards,targetEnd,35
kostov2017towards,sourceEnd,35
kostov2017towards,upperBound,11
kostov2017towards,lowerBound,11
kostov2017towards,diagram,3
kostov2017towards,model,1
kritz2020ontobg,project,873
kritz2020ontobg,xCoordinate,766
kritz2020ontobg,yCoordinate,766
kritz2020ontobg,point,587
kritz2020ontobg,containsView,399
kritz2020ontobg,containsModelElement,399
kritz2020ontobg,isDerived,389
kritz2020ontobg,shape,329
kritz2020ontobg,isViewOf,329
kritz2020ontobg,stereotype,248
kritz2020ontobg,name,226
kritz2020ontobg,topLeftPosition,179
kritz2020ontobg,isExtensional,179
kritz2020ontobg,height,179
kritz2020ontobg,isPowertype,179
kritz2020ontobg,order,179
kritz2020ontobg,restrictedTo,179
kritz2020ontobg,isAbstract,179
kritz2020ontobg,width,179
kritz2020ontobg,targetView,150
kritz2020ontobg,sourceView,150
kritz2020ontobg,specific,150
kritz2020ontobg,general,150
kritz2020ontobg,propertyType,140
kritz2020ontobg,isOrdered,140
kritz2020ontobg,relationEnd,140
kritz2020ontobg,isReadOnly,140
kritz2020ontobg,aggregationKind,140
kritz2020ontobg,cardinality,140
kritz2020ontobg,cardinalityValue,140
kritz2020ontobg,lowerBound,130
kritz2020ontobg,upperBound,130
