Stereotype,category,datatype,event,kind,mode,phase,quality,relator,role,roleMixin,situation,subkind,type,characterization,componentOf,derivation,externalDependence,instantiation,material,mediation,participation
subkind,0.20142364386704056,0.07505115853271183,-0.02831180676860171,0.5315704787580192,0.13037407574275572,0.2682869892397218,0.28151592566490374,0.1959711727400365,0.05953680513459027,-0.09456100276852189,-0.08725816529013672,1.0,-0.01418503832885149,0.11955184979056276,0.2884176932872869,-0.07057037154921987,-0.0072301453805079284,0.02526602959396819,0.2346032624367309,0.23112120911028855,-0.055346006328016194
type,0.33431921164677036,0.09126904661023993,0.3448153493327396,-0.22128257334311371,0.19279993878082854,-0.050795483060985955,0.2351258820058236,-0.005032779187620349,-0.1581668468596961,0.36011931263042957,0.14969672757098004,-0.01418503832885149,1.0,0.28531306670303846,0.11342801005718514,-0.20225152944287222,0.5053824294995412,0.8959903267265935,-0.16477282269016574,0.020144154928683378,0.4497714492250196
characterization,0.37792997539096684,-0.017079289962825407,0.20218097007831135,-0.05520769353777122,0.5527856368546076,-0.014493504522971903,0.6186618005920574,0.15666277734988338,-0.00025664435339389785,0.2449663667194838,0.22784880955503986,0.11955184979056276,0.28531306670303846,1.0,0.199803762637581,-0.04222728719537783,0.4330111013843517,0.33543070484044935,0.09744206495265004,0.2810160585474451,0.32093339522397385
componentOf,0.1902467567142344,0.17518535551439846,-0.09617031692174124,0.3918006655892205,0.17137528838508562,0.10595881011724784,0.04764404283783948,0.23978814209380148,0.04500207441566741,-0.048255702368024234,-0.0862296476464068,0.2884176932872869,0.11342801005718514,0.199803762637581,1.0,-0.03734280348354329,0.014525016425042543,0.1823810344120016,0.22985323648332345,0.18513851277724028,-0.02825790074235291
derivation,-0.08507775573551205,-0.010841112701000761,-0.05473744818530548,0.1477996871966705,-0.01189449221628729,0.07987555483088644,-0.12278871670528362,0.24378592519440223,0.2321026992227931,-0.01847343874344368,0.06859120450801201,-0.07057037154921987,-0.20225152944287222,-0.04222728719537783,-0.03734280348354329,1.0,-0.09882590492543158,-0.15617830561671886,0.40961114254914605,0.32915618727660734,-0.07818954598152604
externalDependence,0.18638520673781686,-0.021992112987597554,0.31163415299634606,-0.2162245087373776,0.35050722869664513,-0.10620790499018477,0.16127138048608683,0.06329937981426981,0.02314698880785467,0.3944579092057201,0.08698370400911434,-0.0072301453805079284,0.5053824294995412,0.4330111013843517,0.014525016425042543,-0.09882590492543158,1.0,0.5299925151388298,-0.24996768356099108,0.12389103813666848,0.3695351337742693
instantiation,0.2857451440124312,0.09060549087345378,0.3420263263425099,-0.16233222924438337,0.17240439866201068,-0.0272415139493269,0.25590656874676165,0.02808034387585402,-0.180947021980051,0.37660248479218156,0.1960066185481792,0.02526602959396819,0.8959903267265935,0.33543070484044935,0.1823810344120016,-0.15617830561671886,0.5299925151388298,1.0,-0.13801232899834912,0.08735978553730298,0.5266074648503751
material,0.13170737601826865,0.016333048532197737,-0.004203498837718388,0.3239906852261645,0.0724293350583261,0.12361274665407443,0.036251689917532255,0.2074079063379113,0.10650950702390671,-0.08811264155533752,0.061774014281662196,0.2346032624367309,-0.16477282269016574,0.09744206495265004,0.22985323648332345,0.40961114254914605,-0.24996768356099108,-0.13801232899834912,1.0,0.27360051390247514,-0.061632726423640455
mediation,0.009204160423220226,-0.00948995565733652,-0.08330901243529722,0.2078106811533276,0.1996037964158438,0.2825474563362361,0.15771593095280514,0.6848872836374993,0.3540584521568625,0.19397381074120987,-0.132119028207952,0.23112120911028855,0.020144154928683378,0.2810160585474451,0.18513851277724028,0.32915618727660734,0.12389103813666848,0.08735978553730298,0.27360051390247514,1.0,0.019715167158820105
participation,0.19040212028267442,0.10843500849224359,0.6144040346191847,-0.2460674661566386,0.08466684736317198,-0.08939134666922044,0.2635426308989585,-0.03855552401568398,-0.3193441133747169,0.2603825248698966,0.460560273596573,-0.055346006328016194,0.4497714492250196,0.32093339522397385,-0.02825790074235291,-0.07818954598152604,0.3695351337742693,0.5266074648503751,-0.061632726423640455,0.019715167158820105,1.0
