Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type
mode,0.0016254338135317469,0.26553726928400523,0.005850722662416124,-0.0011241894860621177,-0.03537909085703271,0.22813653418343185,-0.1226718366422014,-0.0334665499342751,-0.030710767881900657,0.09874814805434294,1.0,-0.01624583595640569,0.1225236316102816,0.2013833163991102,-0.004038927993719826,-0.1209981762982989,-0.07906134100156835,0.1601871250938464,-0.014911922262690155,-0.0070869579103164815,0.2320499497421218
phase,0.0451951998014505,-0.03865477363697021,0.18612435003250463,0.11099755197984179,0.054533560288758075,-0.05648675584481194,-0.03516362199723594,-0.10300726336657874,0.20419696618934247,0.18749867234207124,-0.01624583595640569,1.0,0.13182743850382447,0.07964294556287935,0.10717737713438319,0.18184147934163125,0.3112288463893286,-0.07593112289915412,-0.10771032534032497,0.28333194437485426,-0.009270550193051895
phaseMixin,0.2428528386840743,0.17317356176796866,-0.005630211485268976,0.1097206737556948,0.07872863981903196,0.03871776912061313,-0.04038706633349471,0.40236884632616493,0.031569977420209595,-0.010265723827829447,0.1225236316102816,0.13182743850382447,1.0,0.18462987383275084,-0.06165451033311622,-0.050992163538981304,-0.08774929014092969,0.2591817347296619,0.0057288781094322755,-0.02721129271972406,0.3421025975386437
quality,0.04760218720170722,0.3001086285726124,-0.16568083220372123,0.1655371458841045,0.09055114686889784,0.2177454246049577,0.0031272752416286577,0.010962364569577077,0.047344776302453706,0.20427904507502317,0.2013833163991102,0.07964294556287935,0.18462987383275084,1.0,0.16133171999352966,0.0396791030212364,-0.0821871214287945,0.088953911197604,0.2704358306021945,0.24049916972384525,0.24948220209026595
quantity,-0.0301918521925942,0.10461976493733169,0.08161153038811393,0.056175339985152783,0.19033712547096387,0.21506525387087705,0.48114269326771153,0.15672036371463244,0.01937431789640475,0.07775705336723819,-0.004038927993719826,0.10717737713438319,-0.06165451033311622,0.16133171999352966,1.0,0.07441708669835832,0.13459733899498316,0.0456841820239169,0.27667499676087576,0.009389129853549436,0.060730685570188944
relator,-0.09179571857221602,-0.14178092040453344,0.2172771296752088,-0.06912785950228818,0.034254591002734626,-0.23024242642102413,0.11976722701324918,-0.06723627897559799,0.23529353548810764,0.04879609251429353,-0.1209981762982989,0.18184147934163125,-0.050992163538981304,0.0396791030212364,0.07441708669835832,1.0,0.4852433289296711,0.11166118014958934,-0.21592234645125932,0.18644514959919659,-0.004929448044365535
role,-0.15267144954905557,-0.2217110478141599,0.15657077826164273,-0.13023256068268754,0.012080177006624185,-0.2580827552593142,0.009789021321209304,-0.10994899026557862,0.23226742114746643,0.221112029489493,-0.07906134100156835,0.3112288463893286,-0.08774929014092969,-0.0821871214287945,0.13459733899498316,0.4852433289296711,1.0,-0.015127527018726524,-0.24506919191542884,0.07304772891356756,-0.14071068248642596
roleMixin,0.045858086350247934,0.24369972833110898,-0.11731882821102715,-0.0963788754858239,0.01267565126302779,0.2949439542812545,0.12469216107267932,0.10739268141103661,-0.2738066254745227,0.1056539625143588,0.1601871250938464,-0.07593112289915412,0.2591817347296619,0.088953911197604,0.0456841820239169,0.11166118014958934,-0.015127527018726524,1.0,0.1813172274459196,-0.10711108704899495,0.3171800688349884
situation,0.1387218126667581,0.22761580668969297,-0.27925416192026625,0.1293660783426348,0.09527805472247139,0.5642900886982165,0.2147390344338182,0.09607323110713445,-0.24701257229073673,-0.03018767769751152,-0.014911922262690155,-0.10771032534032497,0.0057288781094322755,0.2704358306021945,0.27667499676087576,-0.21592234645125932,-0.24506919191542884,0.1813172274459196,1.0,-0.08932374343525307,0.16656365618297272
subkind,-0.019839191651677975,0.169754598260223,0.14963152448070938,0.06092895756033381,0.022822220316334706,-0.07549599804178922,-0.022967222447972464,-0.06150268079943336,0.49972884164997766,-0.026403675509119963,-0.0070869579103164815,0.28333194437485426,-0.02721129271972406,0.24049916972384525,0.009389129853549436,0.18644514959919659,0.07304772891356756,-0.10711108704899495,-0.08932374343525307,1.0,-0.05324415808213474
type,0.13404405012917586,0.28145936883761646,-0.01549013681613664,0.10099226502056398,0.07088834091793303,0.3533053938435675,0.06617240741706128,0.3667718912296341,-0.21928812155356422,0.06175083639369593,0.2320499497421218,-0.009270550193051895,0.3421025975386437,0.24948220209026595,0.060730685570188944,-0.004929448044365535,-0.14071068248642596,0.3171800688349884,0.16656365618297272,-0.05324415808213474,1.0
