Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,none,other
mode,0.01855810084395127,0.7245943813116767,0.3229554600105548,0.2626169837299537,0.13944210169592572,0.6213747047277289,0.0528856407286107,0.01816039283092178,0.8714693094393873,0.27181149407392796,1.8865692629987338,0.44647177768769913,0.10455500752473806,0.46084247919301596,0.19888196525444907,0.7021836581516187,0.8000480625548477,0.6123325477126861,0.14553316051801482,0.9904092531067131,0.49985924444640273,0.3945333797558968,0.24748043964779923
phase,0.003515104262878932,0.5321507792306239,0.3205220586940097,0.21666939050906805,0.13766478215581524,0.5106872019588076,0.07986342906135147,0.010654904762478955,0.7473961198599441,0.20871138992665839,0.44647177768769913,1.5133678709369593,0.11822953366295168,0.34588249247731045,0.17116211856466063,0.61550738609602,0.7376234416433167,0.4517124961464712,0.14439184274059486,0.8864699272291717,0.24953729711270595,0.2067336329600805,0.24386636566085407
phaseMixin,0.04722039230365833,0.13166438440142658,0.03859651452862702,0.0858886306343575,0.051199537556788154,0.08011027252283992,0.0033662580542501985,0.06523138205337733,0.1260438116723202,0.017766365469212418,0.10455500752473806,0.11822953366295168,0.3195122694588136,0.08847807614481737,0.00691637716273949,0.08222077037924373,0.09722037412646269,0.14371999344645026,0.0374028177105557,0.13178969958521652,0.1241368873614026,0.04280061606961158,0.0447655506592667
quality,0.021696092607826803,0.5531609069259402,0.1486940293077785,0.17629903457600957,0.0959516724513362,0.44913827583140226,0.053875853273235116,0.01777503035144408,0.7063506437444863,0.16415309406279413,0.46084247919301596,0.34588249247731045,0.08847807614481737,1.4686225571643063,0.09165461961174479,0.5019570707076567,0.5404124772505748,0.35057735098359716,0.2132549111042851,0.8568022246812349,0.23119661778612144,0.2546994109651685,0.12408942667932607
quantity,0.0008381800394043556,0.17469226706398822,0.1556375016224265,0.09986129787896691,0.11375390679589287,0.18221159347343036,0.08221710654317439,0.028428628264865294,0.24866634843013463,0.12120527087986384,0.19888196525444907,0.17116211856466063,0.00691637716273949,0.09165461961174479,0.4586301022426302,0.22064572052570514,0.30039981615163897,0.14976743133540643,0.11312279889155728,0.24696493219822369,0.1333219427022198,0.04158437903612232,0.07920469268280272
relator,0.01157533230156995,0.7258888414323795,0.41829462409966434,0.2777070676001539,0.17518868608960597,0.6034180577392184,0.11374243151469493,0.05492625127738531,1.125786953008558,0.30791876981742355,0.7021836581516187,0.61550738609602,0.08222077037924373,0.5019570707076567,0.22064572052570514,2.352007463138225,0.9096736563256529,0.6837571284681846,0.1913468077366629,1.15879230631953,0.42565990132686987,0.2875722198008709,0.30074549105259224
role,0.009844124145801943,0.7961550711663,0.43080769801397995,0.30267100751259435,0.19856680015220143,0.6983982577818406,0.13108154449991205,0.04140973250949317,1.2781908006101577,0.34297938515017246,0.8000480625548477,0.7376234416433167,0.09722037412646269,0.5404124772505748,0.30039981615163897,0.9096736563256529,2.4946475520327867,0.6577622329676401,0.24602602571684554,1.2242417099330722,0.4671793748375078,0.4465171178607391,0.3714914022128436
roleMixin,0.047220392303658446,0.6523269115789571,0.24848338629312322,0.20065079354636373,0.13850520361779467,0.7183138267750403,0.12453692680034809,0.07241168443501485,0.7071342008704949,0.22151393628174387,0.6123325477126861,0.4517124961464712,0.14371999344645026,0.35057735098359716,0.14976743133540643,0.6837571284681846,0.6577622329676401,1.763129930067907,0.284111025927003,0.7570430602997809,0.5342420505270218,0.32720204344883674,0.2417144643411867
situation,0.02687883037121165,0.3015045114095852,0.05763552256149004,0.10794643938441283,0.06373256996348516,0.4705140984156491,0.0887611132769944,0.01854594912166297,0.29908656524905897,0.05003323440432264,0.14553316051801482,0.14439184274059486,0.0374028177105557,0.2132549111042851,0.11312279889155728,0.1913468077366629,0.24602602571684554,0.284111025927003,0.7580267589191902,0.308653937141524,0.15990090028394938,0.11607635460732886,0.2055851897980292
subkind,0.01130427938353764,1.1292782088127318,0.5701274143019797,0.43997475923600476,0.22241730914322608,0.9038943410710866,0.14761894129191713,0.05862884509276513,1.5324503876329247,0.3470438451420601,0.9904092531067131,0.8864699272291717,0.13178969958521652,0.8568022246812349,0.24696493219822369,1.15879230631953,1.2242417099330722,0.7570430602997809,0.308653937141524,2.8818099899787795,0.5350761445505332,0.47045861346138407,0.38743596715322715
type,0.031695656491590486,0.5469384825958534,0.26829886739666076,0.17535164146363919,0.11459646597985568,0.5097979684093238,0.08651955725353527,0.09268668664845169,0.4617528837531594,0.22690391743211624,0.49985924444640273,0.24953729711270595,0.1241368873614026,0.23119661778612144,0.1333219427022198,0.42565990132686987,0.4671793748375078,0.5342420505270218,0.15990090028394938,0.5350761445505332,1.0524190811131595,0.2355676165224248,0.1439833920798234
none,0.03169565649158971,0.3679280791036944,0.1085515349150468,0.10148120434172406,0.015036012043734046,0.41643653341373066,0.02551987463268144,0.023524574579793754,0.4715024105237741,0.13071111013566145,0.3945333797558968,0.2067336329600805,0.04280061606961158,0.2546994109651685,0.04158437903612232,0.2875722198008709,0.4465171178607391,0.32720204344883674,0.11607635460732886,0.47045861346138407,0.2355676165224248,0.8943009544207867,0.10494523855212631
other,0.0012920731505104838,0.27938604209383056,0.0850552955108235,0.08552582212852575,0.012062131774041737,0.3651689780929807,0.08779972693314746,0.00391103061315029,0.3568972787559791,0.10849373320209083,0.24748043964779923,0.24386636566085407,0.0447655506592667,0.12408942667932607,0.07920469268280272,0.30074549105259224,0.3714914022128436,0.2417144643411867,0.2055851897980292,0.38743596715322715,0.1439833920798234,0.10494523855212631,0.7716672583540494
