Stereotype,abstract,category,collective,datatype,enumeration,event,historicalRole,historicalRoleMixin,kind,mixin,mode,phase,phaseMixin,quality,quantity,relator,role,roleMixin,situation,subkind,type,bringsAbout,characterization,comparative,componentOf,creation,derivation,externalDependence,historicalDependence,instantiation,manifestation,material,mediation,memberOf,participation,participational,subCollectionOf,subQuantityOf,termination,triggers
type,0.03954237253028914,0.5490584279248183,0.23158628127675285,0.14918149624623941,0.13893816199434997,0.5983113077827859,0.1337372401858175,0.1667351326516652,0.49784137484905006,0.21421464762890785,0.4981581125427591,0.252290553645473,0.11490938249918256,0.26458642075672006,0.1221266464015539,0.43262749765616115,0.4754370322992009,0.5932477540620135,0.20693087514610195,0.5873159488512794,1.1716047147976638,0.1795254301084307,0.5449786004579305,0.04854361385760573,0.3352754746340127,0.2742447148584165,0.1523777969348843,0.359242551587437,0.31224217084802747,0.6371547294041024,0.4370516554002788,0.3076516637521845,0.5240314933313818,0.23055838452795857,0.44591866414447,0.09022333450124873,0.12818290246730243,0.12416681273859376,0.08575130133753821,0.17206576562933662
bringsAbout,0.017770785405535477,0.24572586541432773,0.03819294531868796,0.07015876191219261,0.061136328841750534,0.31012635870758715,0.023894282173615562,0.046030721165655514,0.18447975206269376,0.029784285575265766,0.12842757188601306,0.0998617107846756,0.03342062384173626,0.16588254848376405,0.012349443603302257,0.11385404240124276,0.13936059992828637,0.2242994558090054,0.3362154670802321,0.2651467884453239,0.1795254301084307,0.5078517230609153,0.2603819377455193,0.07302996271362182,0.12062865343817866,0.07988211057885186,0.049106318395189835,0.11164507035916027,0.1297284109193533,0.11782411698551098,0.16118892530391946,0.1698804509500016,0.17146444306927605,0.03882753614706866,0.3082420528561267,0.034798867648447904,0.005532044897400973,0.0036576791042224888,0.07621477537686283,0.224278729381583
characterization,0.0411092792658543,0.8414938377650643,0.367898506448337,0.26716486448550236,0.17142878519099036,0.794749584746063,0.12206002803254822,0.08049910678472005,0.9974015001827828,0.2662098577393746,0.9475750520064189,0.50004100938311,0.0978545982373889,0.8080529089450862,0.22282964542912642,0.7643194895327099,0.8484975653060968,0.6868117827444026,0.36681781862956814,1.1114656953199913,0.5449786004579305,0.2603819377455193,2.2647956979780894,0.1509179154606508,0.6094570741529786,0.3511045379975324,0.3546047006902857,0.4818067692642465,0.35685574358479627,0.3916764432177653,0.38974603105304384,0.7337237748260895,0.9648905770875363,0.3664314659096684,0.6003382457218954,0.09555450169266963,0.11083370384848265,0.11818092821169049,0.10527983510054209,0.24875812844674877
comparative,0.019830411541650113,0.13332882367815088,0.04711274094723946,0.1221873859131174,0.04752322133937753,0.1565175092502902,0.04494187770383716,0.017328757930847025,0.1629627658754339,0.07671154892963974,0.14379244517049297,0.11080378101416544,0.0033570097877279326,0.10402231646589222,0.03430815981841797,0.1386674637039376,0.12525834128418098,0.06679986100889293,0.07749354751127605,0.20760738724946295,0.04854361385760573,0.07302996271362182,0.1509179154606508,0.2838276459518999,0.1621068846614395,0.09473177504343894,0.06778739300931716,0.0404992456353913,0.04770113292015445,0.021007632444497826,0.0581947824031959,0.19068134253548058,0.1536181461214307,0.08558721827515961,0.11087279289770073,0.002072902354148573,0.0024974656482054797,0.0016517373865313212,0.07922877363686665,0.027955528338175682
componentOf,0.015488462021646415,0.5433174003717371,0.3602006246419947,0.3016916680098727,0.17297782798755484,0.42547331184185266,0.03905137092719067,0.06295181844832456,0.8213633672072619,0.24145935441050703,0.5594246901346159,0.42791957174289214,0.09414431017048537,0.33086897199846055,0.18309440606970237,0.6894169349746676,0.6430130477732314,0.4398198542854368,0.13756403398256767,0.8360876457619535,0.3352754746340127,0.12062865343817866,0.6094570741529786,0.1621068846614395,1.5302392780799363,0.18161016111715783,0.34220304702522086,0.17028267533423655,0.16210320988812815,0.20255443610735085,0.15600274914771345,0.6421345724012772,0.707437751054332,0.35685761401005806,0.27403731888794447,0.03581095369646978,0.1604524189821731,0.11735255911356096,0.0765860752264284,0.0626208995174276
creation,0.04880439003166707,0.2538798200251462,0.11993033198294717,0.11763466611984177,0.06731616383085644,0.5718423572313592,0.2367903693850021,0.14995742202653667,0.3664019676819678,0.030591966901638373,0.2993852680590452,0.25437888935978437,0.04009101046692096,0.17787956602564572,0.06797544655998755,0.27707066858419743,0.2806853030403969,0.29448400803291536,0.09635598200343001,0.3809007590444695,0.2742447148584165,0.07988211057885186,0.3511045379975324,0.09473177504343894,0.18161016111715783,0.8380759239533542,0.13035231807011521,0.23933052918892941,0.22134040664657745,0.2482039785648725,0.29376027454201603,0.22171168601718716,0.3989522264331319,0.13109030155909382,0.5485910574604862,0.08512054496584806,0.05267652338390668,0.02406361851095864,0.17867234691201692,0.03727274344733537
derivation,0.005428924390397903,0.32483656884338385,0.21995227262774292,0.10684134505720366,0.08190875820231636,0.27835677807138276,0.0913570637333696,0.016593440097354244,0.5506615665157282,0.13149293596925543,0.2655695176214187,0.3131665284455611,0.025016299796655025,0.1449738505890133,0.16090713504986867,0.5646248444792277,0.48666857173907146,0.3155376865382703,0.1401124423369803,0.48429950171110947,0.1523777969348843,0.049106318395189835,0.3546047006902857,0.06778739300931716,0.34220304702522086,0.13035231807011521,1.1282175383024171,0.07188423300926151,0.06644310678561474,0.06425882845053651,0.049126806884704374,0.6435963068570882,0.6369750720199482,0.22315061297144895,0.1240802814017097,0.013762760019636923,0.12816702576886804,0.08557711566983373,0.044722348031007705,0.04599245407220571
externalDependence,0.03556471501643064,0.2860029628911798,0.12922258482518953,0.10511932215269817,0.0644883999267605,0.45884480404829725,0.15979413213060234,0.08347308960069622,0.3560781314563531,0.055481391608046236,0.38006548054575184,0.1942095983900572,0.05690843883438911,0.2135718618025329,0.0719544736114437,0.25497253793033386,0.3601312790765652,0.39502068088187414,0.16135784513152962,0.4582840672175166,0.359242551587437,0.11164507035916027,0.4818067692642465,0.0404992456353913,0.17028267533423655,0.23933052918892941,0.07188423300926151,0.9517886855678543,0.21098766842966662,0.35011415047039857,0.3259229436441935,0.16849270475318642,0.4214155589608696,0.13753531493791946,0.39219385728335576,0.09244457984006255,0.023816161103086493,0.020253515793100897,0.1252823930865228,0.11591613542430787
historicalDependence,0.0431741823908878,0.2280308276747481,0.09885047970004013,0.13710953716869823,0.03200227983532339,0.42529721734613296,0.09183538952594661,0.12729455518404348,0.24779077094885052,0.04876285424215985,0.1475050679681883,0.13951901855416105,0.06329289462269706,0.1881941106474161,0.032526229116609705,0.20342808538589013,0.17937885093096723,0.30625041369784844,0.1466450956425309,0.3031860461588788,0.31224217084802747,0.1297284109193533,0.35685574358479627,0.04770113292015445,0.16210320988812815,0.22134040664657745,0.06644310678561474,0.21098766842966662,0.699391937933534,0.2956435715821364,0.3042138622994513,0.16458147188384067,0.27929079766043907,0.09606733845827914,0.471299712143394,0.08691506856301251,0.055771261009713566,0.027371168062740384,0.05473033666321804,0.13641632024656142
instantiation,0.04676997947114874,0.3262810774264129,0.1369638313480061,0.1500316697327421,0.07143877327123499,0.4243098924892421,0.09908162902044781,0.14097071540887587,0.3307714324752229,0.03828009528395271,0.2890709002923351,0.158851601913055,0.1262378923354037,0.22086039464013418,0.0675955987541367,0.25730312555198404,0.2322121199889762,0.4101735736996344,0.13867067231394714,0.390690148719762,0.6371547294041024,0.11782411698551098,0.3916764432177653,0.021007632444497826,0.20255443610735085,0.2482039785648725,0.06425882845053651,0.35011415047039857,0.2956435715821364,0.7956215789736595,0.40681093424231735,0.15442928201023678,0.3256316286410962,0.11839180581137422,0.43748865071256154,0.07895418902049511,0.02613179577035917,0.023436971493082152,0.06619452688279548,0.13071189328930635
manifestation,0.05922765590474896,0.25972699766611845,0.06255191642439842,0.09248331294752114,0.046839480360162215,0.4202717988240676,0.18527468308985484,0.12573984449455897,0.2599334537866801,0.06340436686708428,0.2459970478365947,0.1308967011739236,0.03387161830375415,0.2070090027742002,0.04119034698811001,0.1809041660955264,0.22597696549484958,0.33105934512682333,0.15231458191583175,0.33522914427431244,0.4370516554002788,0.16118892530391946,0.38974603105304384,0.0581947824031959,0.15600274914771345,0.29376027454201603,0.049126806884704374,0.3259229436441935,0.3042138622994513,0.40681093424231735,0.7005019215963995,0.12293747492939727,0.25988198287394104,0.056962194235748984,0.4467158142913113,0.03465498808556291,0.007537863505124545,0.004982928867066028,0.11699758404686114,0.14035063027244088
material,0.017782943471504192,0.6099892476141936,0.35008738380341137,0.25501888671013834,0.17986085370137103,0.5950767190078537,0.08022373397129981,0.04502552836997067,0.9023623320952298,0.20851755488941467,0.5738611838061215,0.5361722852351218,0.09391287803844531,0.3992489175601228,0.17178272956126495,0.8048444399676429,0.741760970676551,0.4691825995270918,0.2716138228425486,0.9464067311444896,0.3076516637521845,0.1698804509500016,0.7337237748260895,0.19068134253548058,0.6421345724012772,0.22171168601718716,0.6435963068570882,0.16849270475318642,0.16458147188384067,0.15442928201023678,0.12293747492939727,1.8068088727355067,0.9518335854609872,0.3734771691686556,0.3300544526904692,0.03573827992344674,0.14317396873074745,0.12997002535281038,0.11787512171120115,0.11139315514919104
mediation,0.015212987872890632,0.796629854360889,0.5226473649913383,0.36316603605895026,0.20536665736869683,0.7676768888727588,0.20424147203064677,0.0961739113943182,1.1164334985214168,0.3096025877240406,0.8213398552566198,0.7345429627521174,0.09028839213080267,0.5448258948861563,0.27902517279548505,1.3855637156693679,1.054799573892537,0.7379832537109927,0.27002026778357124,1.2702974401727984,0.5240314933313818,0.17146444306927605,0.9648905770875363,0.1536181461214307,0.707437751054332,0.3989522264331319,0.6369750720199482,0.4214155589608696,0.27929079766043907,0.3256316286410962,0.25988198287394104,0.9518335854609872,2.402760141527578,0.5197468581159196,0.5427977491331273,0.13311849954774357,0.1949073108138257,0.16627322954674956,0.15758545515159222,0.11760809923390816
