Element Pair,Jaccard Similarity
"('eventNature', 'Note')",0.0
"('eventNature', 'NoteView')",0.0
"('eventNature', 'OntologicalNature')",0.0
"('eventNature', 'OntoumlElement')",0.0
"('eventNature', 'order')",0.0
"('eventNature', 'owner')",0.0
"('eventNature', 'Package')",0.0
"('eventNature', 'PackageView')",0.0
"('eventNature', 'participation')",0.0
"('eventNature', 'participational')",0.0
"('eventNature', 'Path')",0.0
"('eventNature', 'phase')",0.0
"('eventNature', 'phaseMixin')",0.0
"('eventNature', 'point')",0.0
"('eventNature', 'Point')",0.0
"('eventNature', 'project')",0.0
"('eventNature', 'Project')",0.0
"('eventNature', 'property')",0.0
"('eventNature', 'Property')",0.0
"('eventNature', 'PropertyStereotype')",0.0
"('eventNature', 'propertyType')",0.0
"('eventNature', 'quality')",0.0
"('eventNature', 'qualityNature')",0.0
"('eventNature', 'quantity')",0.0
"('eventNature', 'quantityNature')",0.0
"('eventNature', 'Rectangle')",0.0
"('eventNature', 'RectangularShape')",0.0
"('eventNature', 'redefinesProperty')",0.0
"('eventNature', 'Relation')",0.0
"('eventNature', 'relationEnd')",0.0
"('eventNature', 'RelationStereotype')",0.0
"('eventNature', 'RelationView')",0.0
"('eventNature', 'relator')",0.0
"('eventNature', 'relatorNature')",0.0
"('eventNature', 'restrictedTo')",0.0
"('eventNature', 'role')",0.0
"('eventNature', 'roleMixin')",0.0
"('eventNature', 'shape')",0.0
"('eventNature', 'Shape')",0.0
"('eventNature', 'shared')",0.0
"('eventNature', 'situation')",0.0
"('eventNature', 'situationNature')",0.0
"('eventNature', 'sourceEnd')",0.0
"('eventNature', 'sourceView')",0.0
"('eventNature', 'specific')",0.0
"('eventNature', 'stereotype')",0.0
"('eventNature', 'Stereotype')",0.0
"('eventNature', 'subCollectionOf')",0.0
"('eventNature', 'subkind')",0.0
"('eventNature', 'subQuantityOf')",0.0
"('eventNature', 'subsetsProperty')",0.0
"('eventNature', 'targetEnd')",0.0
"('eventNature', 'targetView')",0.0
"('eventNature', 'termination')",0.0
"('eventNature', 'text')",0.0
"('eventNature', 'Text')",0.0
"('eventNature', 'topLeftPosition')",0.0
"('eventNature', 'triggers')",0.0
"('eventNature', 'type')",0.0
"('eventNature', 'typeNature')",0.0
"('eventNature', 'upperBound')",0.0
"('eventNature', 'width')",0.0
"('eventNature', 'xCoordinate')",0.0
"('eventNature', 'yCoordinate')",0.0
"('externalDependence', 'extrinsicModeNature')",0.0
"('externalDependence', 'functionalComplexNature')",0.0
"('externalDependence', 'general')",0.18803418803418803
"('externalDependence', 'generalization')",0.189873417721519
"('externalDependence', 'Generalization')",0.18803418803418803
"('externalDependence', 'GeneralizationSet')",0.189873417721519
"('externalDependence', 'GeneralizationSetView')",0.0
"('externalDependence', 'GeneralizationView')",0.1919191919191919
"('externalDependence', 'height')",0.18446601941747573
"('externalDependence', 'historicalDependence')",0.3103448275862069
"('externalDependence', 'historicalRole')",0.04
"('externalDependence', 'historicalRoleMixin')",0.08695652173913043
"('externalDependence', 'instantiation')",0.4444444444444444
"('externalDependence', 'intrinsicModeNature')",0.0
"('externalDependence', 'isAbstract')",0.18181818181818182
"('externalDependence', 'isComplete')",0.189873417721519
"('externalDependence', 'isDerived')",0.18181818181818182
"('externalDependence', 'isDisjoint')",0.189873417721519
"('externalDependence', 'isExtensional')",0.18181818181818182
"('externalDependence', 'isOrdered')",0.18333333333333332
"('externalDependence', 'isPowertype')",0.18181818181818182
"('externalDependence', 'isReadOnly')",0.18333333333333332
"('externalDependence', 'isViewOf')",0.18446601941747573
"('externalDependence', 'kind')",0.12844036697247707
"('externalDependence', 'literal')",0.034482758620689655
"('externalDependence', 'Literal')",0.034482758620689655
"('externalDependence', 'lowerBound')",0.19642857142857142
"('externalDependence', 'manifestation')",0.3076923076923077
"('externalDependence', 'material')",0.07042253521126761
"('externalDependence', 'mediation')",0.1927710843373494
"('externalDependence', 'memberOf')",0.17777777777777778
"('externalDependence', 'mixin')",0.047619047619047616
"('externalDependence', 'mode')",0.2698412698412698
"('externalDependence', 'model.1')",0.18181818181818182
"('externalDependence', 'ModelElement')",0.0
"('externalDependence', 'name')",0.18181818181818182
"('externalDependence', 'NodeView')",0.0
"('externalDependence', 'none')",0.18333333333333332
"('externalDependence', 'Note')",0.0
"('externalDependence', 'NoteView')",0.0
"('externalDependence', 'OntologicalNature')",0.0
"('externalDependence', 'OntoumlElement')",0.0
"('externalDependence', 'order')",0.18181818181818182
"('externalDependence', 'owner')",0.0
"('externalDependence', 'Package')",0.18181818181818182
"('externalDependence', 'PackageView')",0.0
"('externalDependence', 'participation')",0.2926829268292683
"('externalDependence', 'participational')",0.13043478260869565
"('externalDependence', 'Path')",0.18446601941747573
"('externalDependence', 'phase')",0.08620689655172414
"('externalDependence', 'phaseMixin')",0.1111111111111111
"('externalDependence', 'point')",0.18446601941747573
"('externalDependence', 'Point')",0.18446601941747573
"('externalDependence', 'project')",0.18181818181818182
"('externalDependence', 'Project')",0.18181818181818182
"('externalDependence', 'property')",0.0
"('externalDependence', 'Property')",0.18333333333333332
"('externalDependence', 'PropertyStereotype')",0.0
"('externalDependence', 'propertyType')",0.18333333333333332
"('externalDependence', 'quality')",0.2222222222222222
"('externalDependence', 'qualityNature')",0.0
"('externalDependence', 'quantity')",0.18421052631578946
"('externalDependence', 'quantityNature')",0.0
"('externalDependence', 'Rectangle')",0.18446601941747573
"('externalDependence', 'RectangularShape')",0.0
"('externalDependence', 'redefinesProperty')",0.0
"('externalDependence', 'Relation')",0.18333333333333332
"('externalDependence', 'relationEnd')",0.18333333333333332
"('externalDependence', 'RelationStereotype')",0.0
"('externalDependence', 'RelationView')",0.0
"('externalDependence', 'relator')",0.1875
"('externalDependence', 'relatorNature')",0.0
"('externalDependence', 'restrictedTo')",0.18487394957983194
"('externalDependence', 'role')",0.13978494623655913
"('externalDependence', 'roleMixin')",0.288135593220339
"('externalDependence', 'shape')",0.18446601941747573
"('externalDependence', 'Shape')",0.0
"('externalDependence', 'shared')",0.21621621621621623
"('externalDependence', 'situation')",0.15789473684210525
"('externalDependence', 'situationNature')",0.0
"('externalDependence', 'sourceEnd')",0.18333333333333332
"('externalDependence', 'sourceView')",0.1919191919191919
"('externalDependence', 'specific')",0.18803418803418803
"('externalDependence', 'stereotype')",0.18181818181818182
"('externalDependence', 'Stereotype')",0.0
"('externalDependence', 'subCollectionOf')",0.037037037037037035
"('externalDependence', 'subkind')",0.13402061855670103
"('externalDependence', 'subQuantityOf')",0.04
"('externalDependence', 'subsetsProperty')",0.0
"('externalDependence', 'targetEnd')",0.18333333333333332
"('externalDependence', 'targetView')",0.1919191919191919
"('externalDependence', 'termination')",0.041666666666666664
"('externalDependence', 'text')",0.0
"('externalDependence', 'Text')",0.18309859154929578
"('externalDependence', 'topLeftPosition')",0.18446601941747573
"('externalDependence', 'triggers')",0.18518518518518517
"('externalDependence', 'type')",0.37142857142857144
"('externalDependence', 'typeNature')",0.0
"('externalDependence', 'upperBound')",0.19642857142857142
"('externalDependence', 'width')",0.18446601941747573
"('externalDependence', 'xCoordinate')",0.18446601941747573
"('externalDependence', 'yCoordinate')",0.18446601941747573
"('extrinsicModeNature', 'functionalComplexNature')",0.0
"('extrinsicModeNature', 'general')",0.0
"('extrinsicModeNature', 'generalization')",0.0
"('extrinsicModeNature', 'Generalization')",0.0
"('extrinsicModeNature', 'GeneralizationSet')",0.0
"('extrinsicModeNature', 'GeneralizationSetView')",0.0
"('extrinsicModeNature', 'GeneralizationView')",0.0
"('extrinsicModeNature', 'height')",0.0
"('extrinsicModeNature', 'historicalDependence')",0.0
"('extrinsicModeNature', 'historicalRole')",0.0
"('extrinsicModeNature', 'historicalRoleMixin')",0.0
"('extrinsicModeNature', 'instantiation')",0.0
"('extrinsicModeNature', 'intrinsicModeNature')",0.0
"('extrinsicModeNature', 'isAbstract')",0.0
"('extrinsicModeNature', 'isComplete')",0.0
"('extrinsicModeNature', 'isDerived')",0.0
"('extrinsicModeNature', 'isDisjoint')",0.0
"('extrinsicModeNature', 'isExtensional')",0.0
"('extrinsicModeNature', 'isOrdered')",0.0
"('extrinsicModeNature', 'isPowertype')",0.0
"('extrinsicModeNature', 'isReadOnly')",0.0
"('extrinsicModeNature', 'isViewOf')",0.0
"('extrinsicModeNature', 'kind')",0.0
"('extrinsicModeNature', 'literal')",0.0
"('extrinsicModeNature', 'Literal')",0.0
"('extrinsicModeNature', 'lowerBound')",0.0
"('extrinsicModeNature', 'manifestation')",0.0
"('extrinsicModeNature', 'material')",0.0
"('extrinsicModeNature', 'mediation')",0.0
"('extrinsicModeNature', 'memberOf')",0.0
"('extrinsicModeNature', 'mixin')",0.0
"('extrinsicModeNature', 'mode')",0.0
"('extrinsicModeNature', 'model.1')",0.0
"('extrinsicModeNature', 'ModelElement')",0.0
"('extrinsicModeNature', 'name')",0.0
"('extrinsicModeNature', 'NodeView')",0.0
"('extrinsicModeNature', 'none')",0.0
"('extrinsicModeNature', 'Note')",0.0
"('extrinsicModeNature', 'NoteView')",0.0
"('extrinsicModeNature', 'OntologicalNature')",0.0
"('extrinsicModeNature', 'OntoumlElement')",0.0
"('extrinsicModeNature', 'order')",0.0
"('extrinsicModeNature', 'owner')",0.0
"('extrinsicModeNature', 'Package')",0.0
"('extrinsicModeNature', 'PackageView')",0.0
"('extrinsicModeNature', 'participation')",0.0
"('extrinsicModeNature', 'participational')",0.0
"('extrinsicModeNature', 'Path')",0.0
"('extrinsicModeNature', 'phase')",0.0
"('extrinsicModeNature', 'phaseMixin')",0.0
"('extrinsicModeNature', 'point')",0.0
"('extrinsicModeNature', 'Point')",0.0
"('extrinsicModeNature', 'project')",0.0
"('extrinsicModeNature', 'Project')",0.0
"('extrinsicModeNature', 'property')",0.0
"('extrinsicModeNature', 'Property')",0.0
"('extrinsicModeNature', 'PropertyStereotype')",0.0
"('extrinsicModeNature', 'propertyType')",0.0
"('extrinsicModeNature', 'quality')",0.0
"('extrinsicModeNature', 'qualityNature')",0.0
"('extrinsicModeNature', 'quantity')",0.0
"('extrinsicModeNature', 'quantityNature')",0.0
"('extrinsicModeNature', 'Rectangle')",0.0
"('extrinsicModeNature', 'RectangularShape')",0.0
"('extrinsicModeNature', 'redefinesProperty')",0.0
"('extrinsicModeNature', 'Relation')",0.0
"('extrinsicModeNature', 'relationEnd')",0.0
"('extrinsicModeNature', 'RelationStereotype')",0.0
"('extrinsicModeNature', 'RelationView')",0.0
"('extrinsicModeNature', 'relator')",0.0
"('extrinsicModeNature', 'relatorNature')",0.0
"('extrinsicModeNature', 'restrictedTo')",0.0
"('extrinsicModeNature', 'role')",0.0
"('extrinsicModeNature', 'roleMixin')",0.0
"('extrinsicModeNature', 'shape')",0.0
"('extrinsicModeNature', 'Shape')",0.0
"('extrinsicModeNature', 'shared')",0.0
"('extrinsicModeNature', 'situation')",0.0
"('extrinsicModeNature', 'situationNature')",0.0
"('extrinsicModeNature', 'sourceEnd')",0.0
"('extrinsicModeNature', 'sourceView')",0.0
"('extrinsicModeNature', 'specific')",0.0
"('extrinsicModeNature', 'stereotype')",0.0
"('extrinsicModeNature', 'Stereotype')",0.0
"('extrinsicModeNature', 'subCollectionOf')",0.0
"('extrinsicModeNature', 'subkind')",0.0
"('extrinsicModeNature', 'subQuantityOf')",0.0
"('extrinsicModeNature', 'subsetsProperty')",0.0
"('extrinsicModeNature', 'targetEnd')",0.0
"('extrinsicModeNature', 'targetView')",0.0
"('extrinsicModeNature', 'termination')",0.0
"('extrinsicModeNature', 'text')",0.0
"('extrinsicModeNature', 'Text')",0.0
"('extrinsicModeNature', 'topLeftPosition')",0.0
"('extrinsicModeNature', 'triggers')",0.0
"('extrinsicModeNature', 'type')",0.0
"('extrinsicModeNature', 'typeNature')",0.0
"('extrinsicModeNature', 'upperBound')",0.0
"('extrinsicModeNature', 'width')",0.0
"('extrinsicModeNature', 'xCoordinate')",0.0
"('extrinsicModeNature', 'yCoordinate')",0.0
"('functionalComplexNature', 'general')",0.0
"('functionalComplexNature', 'generalization')",0.0
"('functionalComplexNature', 'Generalization')",0.0
"('functionalComplexNature', 'GeneralizationSet')",0.0
"('functionalComplexNature', 'GeneralizationSetView')",0.0
"('functionalComplexNature', 'GeneralizationView')",0.0
"('functionalComplexNature', 'height')",0.0
"('functionalComplexNature', 'historicalDependence')",0.0
"('functionalComplexNature', 'historicalRole')",0.0
"('functionalComplexNature', 'historicalRoleMixin')",0.0
"('functionalComplexNature', 'instantiation')",0.0
"('functionalComplexNature', 'intrinsicModeNature')",0.0
"('functionalComplexNature', 'isAbstract')",0.0
"('functionalComplexNature', 'isComplete')",0.0
"('functionalComplexNature', 'isDerived')",0.0
"('functionalComplexNature', 'isDisjoint')",0.0
"('functionalComplexNature', 'isExtensional')",0.0
"('functionalComplexNature', 'isOrdered')",0.0
"('functionalComplexNature', 'isPowertype')",0.0
"('functionalComplexNature', 'isReadOnly')",0.0
"('functionalComplexNature', 'isViewOf')",0.0
"('functionalComplexNature', 'kind')",0.0
"('functionalComplexNature', 'literal')",0.0
"('functionalComplexNature', 'Literal')",0.0
"('functionalComplexNature', 'lowerBound')",0.0
"('functionalComplexNature', 'manifestation')",0.0
"('functionalComplexNature', 'material')",0.0
"('functionalComplexNature', 'mediation')",0.0
"('functionalComplexNature', 'memberOf')",0.0
"('functionalComplexNature', 'mixin')",0.0
"('functionalComplexNature', 'mode')",0.0
"('functionalComplexNature', 'model.1')",0.0
"('functionalComplexNature', 'ModelElement')",0.0
"('functionalComplexNature', 'name')",0.0
"('functionalComplexNature', 'NodeView')",0.0
"('functionalComplexNature', 'none')",0.0
"('functionalComplexNature', 'Note')",0.0
"('functionalComplexNature', 'NoteView')",0.0
"('functionalComplexNature', 'OntologicalNature')",0.0
"('functionalComplexNature', 'OntoumlElement')",0.0
"('functionalComplexNature', 'order')",0.0
"('functionalComplexNature', 'owner')",0.0
"('functionalComplexNature', 'Package')",0.0
"('functionalComplexNature', 'PackageView')",0.0
"('functionalComplexNature', 'participation')",0.0
"('functionalComplexNature', 'participational')",0.0
"('functionalComplexNature', 'Path')",0.0
"('functionalComplexNature', 'phase')",0.0
"('functionalComplexNature', 'phaseMixin')",0.0
"('functionalComplexNature', 'point')",0.0
"('functionalComplexNature', 'Point')",0.0
"('functionalComplexNature', 'project')",0.0
"('functionalComplexNature', 'Project')",0.0
"('functionalComplexNature', 'property')",0.0
"('functionalComplexNature', 'Property')",0.0
"('functionalComplexNature', 'PropertyStereotype')",0.0
"('functionalComplexNature', 'propertyType')",0.0
"('functionalComplexNature', 'quality')",0.0
"('functionalComplexNature', 'qualityNature')",0.0
"('functionalComplexNature', 'quantity')",0.0
"('functionalComplexNature', 'quantityNature')",0.0
"('functionalComplexNature', 'Rectangle')",0.0
"('functionalComplexNature', 'RectangularShape')",0.0
"('functionalComplexNature', 'redefinesProperty')",0.0
"('functionalComplexNature', 'Relation')",0.0
"('functionalComplexNature', 'relationEnd')",0.0
"('functionalComplexNature', 'RelationStereotype')",0.0
"('functionalComplexNature', 'RelationView')",0.0
"('functionalComplexNature', 'relator')",0.0
"('functionalComplexNature', 'relatorNature')",0.0
"('functionalComplexNature', 'restrictedTo')",0.0
"('functionalComplexNature', 'role')",0.0
"('functionalComplexNature', 'roleMixin')",0.0
"('functionalComplexNature', 'shape')",0.0
"('functionalComplexNature', 'Shape')",0.0
"('functionalComplexNature', 'shared')",0.0
"('functionalComplexNature', 'situation')",0.0
"('functionalComplexNature', 'situationNature')",0.0
"('functionalComplexNature', 'sourceEnd')",0.0
"('functionalComplexNature', 'sourceView')",0.0
"('functionalComplexNature', 'specific')",0.0
"('functionalComplexNature', 'stereotype')",0.0
"('functionalComplexNature', 'Stereotype')",0.0
"('functionalComplexNature', 'subCollectionOf')",0.0
"('functionalComplexNature', 'subkind')",0.0
"('functionalComplexNature', 'subQuantityOf')",0.0
"('functionalComplexNature', 'subsetsProperty')",0.0
"('functionalComplexNature', 'targetEnd')",0.0
"('functionalComplexNature', 'targetView')",0.0
"('functionalComplexNature', 'termination')",0.0
"('functionalComplexNature', 'text')",0.0
"('functionalComplexNature', 'Text')",0.0
"('functionalComplexNature', 'topLeftPosition')",0.0
"('functionalComplexNature', 'triggers')",0.0
"('functionalComplexNature', 'type')",0.0
"('functionalComplexNature', 'typeNature')",0.0
"('functionalComplexNature', 'upperBound')",0.0
"('functionalComplexNature', 'width')",0.0
"('functionalComplexNature', 'xCoordinate')",0.0
"('functionalComplexNature', 'yCoordinate')",0.0
"('general', 'generalization')",0.6153846153846154
"('general', 'Generalization')",1.0
"('general', 'GeneralizationSet')",0.6153846153846154
"('general', 'GeneralizationSetView')",0.0
"('general', 'GeneralizationView')",0.8205128205128205
"('general', 'height')",0.7933884297520661
"('general', 'historicalDependence')",0.13675213675213677
"('general', 'historicalRole')",0.03418803418803419
"('general', 'historicalRoleMixin')",0.02564102564102564
"('general', 'instantiation')",0.1452991452991453
"('general', 'intrinsicModeNature')",0.0
"('general', 'isAbstract')",0.9669421487603306
"('general', 'isComplete')",0.6153846153846154
"('general', 'isDerived')",0.9669421487603306
"('general', 'isDisjoint')",0.6153846153846154
"('general', 'isExtensional')",0.9669421487603306
"('general', 'isOrdered')",0.9586776859504132
"('general', 'isPowertype')",0.9669421487603306
"('general', 'isReadOnly')",0.9586776859504132
"('general', 'isViewOf')",0.7933884297520661
"('general', 'kind')",0.8319327731092437
"('general', 'literal')",0.06837606837606838
"('general', 'Literal')",0.06837606837606838
"('general', 'lowerBound')",0.9572649572649573
"('general', 'manifestation')",0.10256410256410256
"('general', 'material')",0.46153846153846156
"('general', 'mediation')",0.6581196581196581
"('general', 'memberOf')",0.26495726495726496
"('general', 'mixin')",0.18803418803418803
"('general', 'mode')",0.49572649572649574
"('general', 'model.1')",0.9669421487603306
"('general', 'ModelElement')",0.0
"('general', 'name')",0.9669421487603306
"('general', 'NodeView')",0.0
"('general', 'none')",0.9586776859504132
"('general', 'Note')",0.0
"('general', 'NoteView')",0.0
"('general', 'OntologicalNature')",0.0
"('general', 'OntoumlElement')",0.0
"('general', 'order')",0.9669421487603306
"('general', 'owner')",0.0
"('general', 'Package')",0.9669421487603306
"('general', 'PackageView')",0.03418803418803419
"('general', 'participation')",0.26495726495726496
"('general', 'participational')",0.03418803418803419
"('general', 'Path')",0.7933884297520661
"('general', 'phase')",0.3504273504273504
"('general', 'phaseMixin')",0.06837606837606838
"('general', 'point')",0.7933884297520661
"('general', 'Point')",0.7933884297520661
"('general', 'project')",0.9669421487603306
"('general', 'Project')",0.9669421487603306
"('general', 'property')",0.0
"('general', 'Property')",0.9586776859504132
"('general', 'PropertyStereotype')",0.0
"('general', 'propertyType')",0.9586776859504132
"('general', 'quality')",0.37606837606837606
"('general', 'qualityNature')",0.0
"('general', 'quantity')",0.19658119658119658
"('general', 'quantityNature')",0.0
"('general', 'Rectangle')",0.7933884297520661
"('general', 'RectangularShape')",0.0
"('general', 'redefinesProperty')",0.008547008547008548
"('general', 'Relation')",0.9586776859504132
"('general', 'relationEnd')",0.9586776859504132
"('general', 'RelationStereotype')",0.0
"('general', 'RelationView')",0.0
"('general', 'relator')",0.7416666666666667
"('general', 'relatorNature')",0.0
"('general', 'restrictedTo')",0.9504132231404959
"('general', 'role')",0.6890756302521008
"('general', 'roleMixin')",0.4491525423728814
"('general', 'shape')",0.7933884297520661
"('general', 'Shape')",0.0
"('general', 'shared')",0.5811965811965812
"('general', 'situation')",0.17796610169491525
"('general', 'situationNature')",0.0
"('general', 'sourceEnd')",0.9586776859504132
"('general', 'sourceView')",0.8205128205128205
"('general', 'specific')",1.0
"('general', 'stereotype')",0.9669421487603306
"('general', 'Stereotype')",0.0
"('general', 'subCollectionOf')",0.05128205128205128
"('general', 'subkind')",0.7521367521367521
"('general', 'subQuantityOf')",0.03418803418803419
"('general', 'subsetsProperty')",0.008547008547008548
"('general', 'targetEnd')",0.9586776859504132
"('general', 'targetView')",0.8205128205128205
"('general', 'termination')",0.02564102564102564
"('general', 'text')",0.0
"('general', 'Text')",0.5299145299145299
"('general', 'topLeftPosition')",0.7933884297520661
"('general', 'triggers')",0.08547008547008547
"('general', 'type')",0.2222222222222222
"('general', 'typeNature')",0.0
"('general', 'upperBound')",0.9572649572649573
"('general', 'width')",0.7933884297520661
"('general', 'xCoordinate')",0.7933884297520661
"('general', 'yCoordinate')",0.7933884297520661
"('generalization', 'Generalization')",0.6153846153846154
"('generalization', 'GeneralizationSet')",1.0
"('generalization', 'GeneralizationSetView')",0.0
"('generalization', 'GeneralizationView')",0.5849056603773585
"('generalization', 'height')",0.5636363636363636
"('generalization', 'historicalDependence')",0.14285714285714285
"('generalization', 'historicalRole')",0.0410958904109589
"('generalization', 'historicalRoleMixin')",0.0273972602739726
"('generalization', 'instantiation')",0.15584415584415584
"('generalization', 'intrinsicModeNature')",0.0
"('generalization', 'isAbstract')",0.5950413223140496
"('generalization', 'isComplete')",1.0
"('generalization', 'isDerived')",0.5950413223140496
"('generalization', 'isDisjoint')",1.0
"('generalization', 'isExtensional')",0.5950413223140496
"('generalization', 'isOrdered')",0.6
"('generalization', 'isPowertype')",0.5950413223140496
"('generalization', 'isReadOnly')",0.6
"('generalization', 'isViewOf')",0.5636363636363636
"('generalization', 'kind')",0.5727272727272728
"('generalization', 'literal')",0.06666666666666667
"('generalization', 'Literal')",0.06666666666666667
"('generalization', 'lowerBound')",0.6428571428571429
"('generalization', 'manifestation')",0.09090909090909091
"('generalization', 'material')",0.46511627906976744
"('generalization', 'mediation')",0.5684210526315789
"('generalization', 'memberOf')",0.2875
"('generalization', 'mixin')",0.16049382716049382
"('generalization', 'mode')",0.3978494623655914
"('generalization', 'model.1')",0.5950413223140496
"('generalization', 'ModelElement')",0.0
"('generalization', 'name')",0.5950413223140496
"('generalization', 'NodeView')",0.0
"('generalization', 'none')",0.6
"('generalization', 'Note')",0.0
"('generalization', 'NoteView')",0.0
"('generalization', 'OntologicalNature')",0.0
"('generalization', 'OntoumlElement')",0.0
"('generalization', 'order')",0.5950413223140496
"('generalization', 'owner')",0.0
"('generalization', 'Package')",0.5950413223140496
"('generalization', 'PackageView')",0.0410958904109589
"('generalization', 'participation')",0.25609756097560976
"('generalization', 'participational')",0.0410958904109589
"('generalization', 'Path')",0.5636363636363636
"('generalization', 'phase')",0.3950617283950617
"('generalization', 'phaseMixin')",0.08108108108108109
"('generalization', 'point')",0.5636363636363636
"('generalization', 'Point')",0.5636363636363636
"('generalization', 'project')",0.5950413223140496
"('generalization', 'Project')",0.5950413223140496
"('generalization', 'property')",0.0
"('generalization', 'Property')",0.6
"('generalization', 'PropertyStereotype')",0.0
"('generalization', 'propertyType')",0.6
"('generalization', 'quality')",0.30337078651685395
"('generalization', 'qualityNature')",0.0
"('generalization', 'quantity')",0.1728395061728395
"('generalization', 'quantityNature')",0.0
"('generalization', 'Rectangle')",0.5636363636363636
"('generalization', 'RectangularShape')",0.0
"('generalization', 'redefinesProperty')",0.013888888888888888
"('generalization', 'Relation')",0.6
"('generalization', 'relationEnd')",0.6
"('generalization', 'RelationStereotype')",0.0
"('generalization', 'RelationView')",0.0
"('generalization', 'relator')",0.5922330097087378
"('generalization', 'relatorNature')",0.0
"('generalization', 'restrictedTo')",0.6050420168067226
"('generalization', 'role')",0.4716981132075472
"('generalization', 'roleMixin')",0.4157303370786517
"('generalization', 'shape')",0.5636363636363636
"('generalization', 'Shape')",0.0
"('generalization', 'shared')",0.42857142857142855
"('generalization', 'situation')",0.20512820512820512
"('generalization', 'situationNature')",0.0
"('generalization', 'sourceEnd')",0.6
"('generalization', 'sourceView')",0.5849056603773585
"('generalization', 'specific')",0.6153846153846154
"('generalization', 'stereotype')",0.5950413223140496
"('generalization', 'Stereotype')",0.0
"('generalization', 'subCollectionOf')",0.05405405405405406
"('generalization', 'subkind')",0.6161616161616161
"('generalization', 'subQuantityOf')",0.02702702702702703
"('generalization', 'subsetsProperty')",0.013888888888888888
"('generalization', 'targetEnd')",0.6
"('generalization', 'targetView')",0.5849056603773585
"('generalization', 'termination')",0.0273972602739726
"('generalization', 'text')",0.0
"('generalization', 'Text')",0.8611111111111112
"('generalization', 'topLeftPosition')",0.5636363636363636
"('generalization', 'triggers')",0.10810810810810811
"('generalization', 'type')",0.1951219512195122
"('generalization', 'typeNature')",0.0
"('generalization', 'upperBound')",0.6428571428571429
"('generalization', 'width')",0.5636363636363636
"('generalization', 'xCoordinate')",0.5636363636363636
"('generalization', 'yCoordinate')",0.5636363636363636
"('Generalization', 'GeneralizationSet')",0.6153846153846154
"('Generalization', 'GeneralizationSetView')",0.0
"('Generalization', 'GeneralizationView')",0.8205128205128205
"('Generalization', 'height')",0.7933884297520661
"('Generalization', 'historicalDependence')",0.13675213675213677
"('Generalization', 'historicalRole')",0.03418803418803419
"('Generalization', 'historicalRoleMixin')",0.02564102564102564
"('Generalization', 'instantiation')",0.1452991452991453
"('Generalization', 'intrinsicModeNature')",0.0
"('Generalization', 'isAbstract')",0.9669421487603306
"('Generalization', 'isComplete')",0.6153846153846154
"('Generalization', 'isDerived')",0.9669421487603306
"('Generalization', 'isDisjoint')",0.6153846153846154
"('Generalization', 'isExtensional')",0.9669421487603306
"('Generalization', 'isOrdered')",0.9586776859504132
"('Generalization', 'isPowertype')",0.9669421487603306
"('Generalization', 'isReadOnly')",0.9586776859504132
"('Generalization', 'isViewOf')",0.7933884297520661
"('Generalization', 'kind')",0.8319327731092437
"('Generalization', 'literal')",0.06837606837606838
"('Generalization', 'Literal')",0.06837606837606838
"('Generalization', 'lowerBound')",0.9572649572649573
"('Generalization', 'manifestation')",0.10256410256410256
"('Generalization', 'material')",0.46153846153846156
"('Generalization', 'mediation')",0.6581196581196581
"('Generalization', 'memberOf')",0.26495726495726496
"('Generalization', 'mixin')",0.18803418803418803
"('Generalization', 'mode')",0.49572649572649574
"('Generalization', 'model.1')",0.9669421487603306
"('Generalization', 'ModelElement')",0.0
"('Generalization', 'name')",0.9669421487603306
"('Generalization', 'NodeView')",0.0
"('Generalization', 'none')",0.9586776859504132
"('Generalization', 'Note')",0.0
"('Generalization', 'NoteView')",0.0
"('Generalization', 'OntologicalNature')",0.0
"('Generalization', 'OntoumlElement')",0.0
"('Generalization', 'order')",0.9669421487603306
"('Generalization', 'owner')",0.0
"('Generalization', 'Package')",0.9669421487603306
"('Generalization', 'PackageView')",0.03418803418803419
"('Generalization', 'participation')",0.26495726495726496
"('Generalization', 'participational')",0.03418803418803419
"('Generalization', 'Path')",0.7933884297520661
"('Generalization', 'phase')",0.3504273504273504
"('Generalization', 'phaseMixin')",0.06837606837606838
"('Generalization', 'point')",0.7933884297520661
"('Generalization', 'Point')",0.7933884297520661
"('Generalization', 'project')",0.9669421487603306
"('Generalization', 'Project')",0.9669421487603306
"('Generalization', 'property')",0.0
"('Generalization', 'Property')",0.9586776859504132
"('Generalization', 'PropertyStereotype')",0.0
"('Generalization', 'propertyType')",0.9586776859504132
"('Generalization', 'quality')",0.37606837606837606
"('Generalization', 'qualityNature')",0.0
"('Generalization', 'quantity')",0.19658119658119658
"('Generalization', 'quantityNature')",0.0
"('Generalization', 'Rectangle')",0.7933884297520661
"('Generalization', 'RectangularShape')",0.0
"('Generalization', 'redefinesProperty')",0.008547008547008548
"('Generalization', 'Relation')",0.9586776859504132
"('Generalization', 'relationEnd')",0.9586776859504132
"('Generalization', 'RelationStereotype')",0.0
"('Generalization', 'RelationView')",0.0
"('Generalization', 'relator')",0.7416666666666667
"('Generalization', 'relatorNature')",0.0
"('Generalization', 'restrictedTo')",0.9504132231404959
"('Generalization', 'role')",0.6890756302521008
"('Generalization', 'roleMixin')",0.4491525423728814
"('Generalization', 'shape')",0.7933884297520661
"('Generalization', 'Shape')",0.0
